globaleventid,sqldate,ingest_time,eventcode,eventbasecode,eventrootcode,quadclass,numentions,numsources,numarticles,avgtone,actiongeo_fullname,actiongeo_countrycode,actiongeo_adm1code,actiongeo_adm2code,actiongeo_lat,actiongeo_lon,actiongeo_featureid,dateadded,sourceurl
729880945,20180211,20180211011500,138,138,13,3,10,1,10,-2.74725274725275,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,20180211011500,https://www.thetimes.co.uk/edition/news/students-want-refunds-when-lecturers-strike-mf336qhkn
729880947,20180211,20180211011500,141,141,14,3,10,1,10,2.39852398523985,"Ramada, California, United States",US,USCA,CA007,39.5554,-121.711,1659460,20180211011500,https://www.theabingtonjournal.com/opinion/columns/33357/rotary-club-of-the-abingtons-state-of-the-union-our-rotary-union
729880956,20180211,20180211011500,010,010,01,1,2,1,2,-4.83516483516483,Australia,AS,AS,,-25,135,AS,20180211011500,http://www.koin.com/news/national/apnhnew-hampshire-news-digest-nh/965222272
729880957,20180211,20180211011500,020,020,02,1,10,1,10,-3.64372469635627,"Guangzhou, Guangdong, China",CH,CH30,13033,23.1167,113.25,-1907161,20180211011500,https://www.hongkongfp.com/2018/02/11/metoo-ricebunny-social-media-users-campaigning-china/
729880958,20180211,20180211011500,040,040,04,1,2,1,2,-1.60427807486631,"Dublin, Dublin, Ireland",EI,EI07,18288,53.3331,-6.24889,-1502554,20180211011500,https://www.thetimes.co.uk/edition/ireland/meet-the-new-boss-same-as-the-old-boss-nz60pwxl6
729880968,20180211,20180211011500,0353,035,03,1,10,1,10,1.01522842639594,"Mumbai, Maharashtra, India",IN,IN16,70184,18.975,72.8258,-2092174,20180211011500,http://in.newshub.org/rajini-s-kaala-hit-screens-april-27-28222121.html
729880970,20180211,20180211011500,031,031,03,1,3,1,3,1.33928571428572,"Dublin, Dublin, Ireland",EI,EI07,18288,53.3331,-6.24889,-1502554,20180211011500,https://www.thetimes.co.uk/edition/ireland/jacobs-and-idom-win-metro-contract-ddjtkgjbf
729880973,20180211,20180211011500,051,051,05,1,2,1,2,-3.22580645161291,"Aleppo, ?alab, Syria",SY,SY09,26319,36.2028,37.1586,-2541857,20180211011500,http://today.wisc.edu/events/view/118520
729880981,20180211,20180211011500,111,111,11,3,2,1,2,-7.96019900497512,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,20180211011500,https://talkofthetown.ie/adams-accused-of-being-detached-from-reality-over-tweets-during-paris-attacks/
729880982,20180211,20180211011500,051,051,05,1,8,1,8,1.77514792899408,France,FR,FR,,46,2,FR,20180211011500,https://intpolicydigest.org/2018/02/11/unfolding-the-economics-behind-french-arms-offsets-and-the-louvre-abu-dhabi/
729880985,20180211,20180211011500,013,013,01,1,2,1,2,-0.91324200913242,China,CH,CH,,35,105,CH,20180211011500,https://www.eveningtelegraph.co.uk/2018/02/10/tian-pengfei-claims-blue-ball-shoot-out-victory-over-mark-king-in-watford/
729880986,20180211,20180211011500,020,020,02,1,4,1,4,1.6,Canada,CA,CA,,60,-96,CA,20180211011500,https://www.thetimes.co.uk/edition/comment/labours-new-nationalisations-are-as-bad-as-the-old-lot-vkvkgfbj5
729880991,20180211,20180211011500,072,072,07,2,2,1,2,2.02020202020203,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,20180211011500,https://www.thetimes.co.uk/edition/news/nationalising-energy-grid-will-help-fight-climate-change-says-corbyn-z93xvqm50
729880993,20180211,20180211011500,080,080,08,2,10,1,10,1.06382978723404,"Edinburgh, Edinburgh, City of, United Kingdom",UK,UKU8,40173,55.95,-3.2,-2595386,20180211011500,https://www.thetimes.co.uk/edition/scotland/why-i-havent-given-up-the-ghost-yet-7t6bjd99w
729880999,20180211,20180211011500,020,020,02,1,5,1,5,-0.53191489361702,Saudi Arabia,SA,SA,,25,45,SA,20180211011500,https://www.thetimes.co.uk/edition/business/iain-dey-as-britain-squabbles-the-gulf-looks-to-china-j0bkwqpnd
729881000,20180211,20180211011500,051,051,05,1,10,1,10,0.9009009009009,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,20180211011500,https://www.thetimes.co.uk/edition/news/spire-london-771ft-high-and-only-one-set-of-stairs-for-fire-escape-99nrgq78k
729881006,20180211,20180211011500,010,010,01,1,2,1,2,1.93236714975845,"Edinburgh, Edinburgh, City of, United Kingdom",UK,UKU8,40173,55.95,-3.2,-2595386,20180211011500,https://www.thetimes.co.uk/edition/scotland/old-people-are-kept-alive-too-long-says-holloway-aged-84-j5hd5tgb0
729881014,20180211,20180211011500,040,040,04,1,10,1,10,-1.48514851485149,United Kingdom,UK,UK,,54,-4,UK,20180211011500,https://www.thetimes.co.uk/edition/news/besieged-may-pressed-to-put-some-brexit-meat-on-the-cabinet-table-33snfj5p0
729881015,20180211,20180211011500,0833,083,08,2,2,1,2,-4.83460559796438,Maldives,MV,MV,,3.2,73,MV,20180211011500,https://indiablooms.com/news-details/N/37764/india-says-all-can-play-constructive-role-to-resolve-maldives-crisis-after-reports-of-yameen-seeking-china-help.html
729881024,20180211,20180211011500,090,090,09,2,2,1,2,-4.97707924034054,"Damascus, Dimashq, Syria",SY,SY13,26324,33.5,36.3,-2541260,20180211011500,http://www.ksby.com/story/37474007/the-latest-netanyahu-speaks-to-russias-putin-about-iran
729881029,20180211,20180211011500,080,080,08,2,3,1,3,-2.37762237762238,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,20180211011500,http://www.bostonglobe.com/news/world/2018/02/10/britain-stumbles-over-brexit-support-grows-for-vote/llK25nm1XS4pozCdnYVafL/story.html
729881031,20180211,20180211011500,100,100,10,3,4,1,4,2.56410256410256,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,20180211011500,https://www.thetimes.co.uk/edition/scotland/mccoll-vows-to-think-local-with-new-investment-bank-3fqz27xp9
729881046,20180211,20180211011500,073,073,07,2,4,1,4,-1.84254606365159,"Tamale, Northern, Ghana",GH,GH06,190725,9.40079,-0.839296,-2079197,20180211011500,https://www.ghanaweb.com/GhanaHomePage/NewsArchive/Minority-wants-independent-probe-into-government-s-745-000-jobs-claim-625270
729881057,20180211,20180211011500,012,012,01,1,3,1,3,-6.90826727066818,"Murfreesboro, Tennessee, United States",US,USTN,TN149,35.8456,-86.3903,1295105,20180211011500,http://www.dnj.com/story/news/politics/2018/02/10/democratic-women-slam-trump-not-standing-up-victims/326452002/
729881058,20180211,20180211011500,012,012,01,1,3,1,3,-6.84150513112885,"Burlington, Illinois, United States",US,USIL,IL089,42.0528,-88.5481,405231,20180211011500,http://www.burlingtonfreepress.com/story/news/politics/2018/02/10/democratic-women-slam-trump-not-standing-up-victims/326452002/
729881059,20180211,20180211011500,012,012,01,1,3,1,3,-6.84931506849315,"Mansfield, Illinois, United States",US,USIL,IL147,40.2114,-88.5062,412906,20180211011500,http://www.mansfieldnewsjournal.com/story/news/politics/2018/02/10/democratic-women-slam-trump-not-standing-up-victims/326452002/
729881060,20180211,20180211011500,013,013,01,1,5,1,5,1.05820105820106,"Badshahi Masjid, Punjab, Pakistan",PK,PK04,23677,31.5879,74.311,10522875,20180211011500,https://www.thenews.com.pk/print/279504-self-employment-scheme-addressing-poverty-issue-says-shahbaz
729881086,20180211,20180211011500,051,051,05,1,7,1,7,-1.80505415162455,"Borno State, Borno, Nigeria",NI,NI27,191073,11.5,13,-2003010,20180211011500,http://punchng.com/bharam-frees-abducted-unimaid-lecturers-10-women/
729881089,20180211,20180211011500,051,051,05,1,4,1,4,1.67224080267558,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,20180211011500,http://in.newshub.org/rahul-gandhi-cites-rajnath-singh-s-speech-nehru-counter-pm-modi-28222011.html
729881100,20180211,20180211011500,1233,123,12,3,5,1,5,-6.90954773869347,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20180211011500,http://www.bostonglobe.com/news/nation/2018/02/10/not-fast-deportations-judges-tell-immigration-agency/VJsgPJ64E2wsXMJAjetUSO/story.html
729881120,20180211,20180211011500,071,071,07,2,2,1,2,-0.54945054945055,"Offaly, Offaly, Ireland",EI,EI23,18302,53.25,-7.5,-1504948,20180211011500,https://www.thetimes.co.uk/edition/ireland/rural-ireland-rip-n36bpnpwt
729881129,20180211,20180211011500,020,020,02,1,10,1,10,0,,,,,,,,20180211011500,http://newsinfo.inquirer.net/967776/views-take-religious-line-in-basilan-pro-bbl-caravan
729881134,20180211,20180211011500,173,173,17,4,8,1,8,0,United Kingdom,UK,UK,,54,-4,UK,20180211011500,https://www.thetimes.co.uk/edition/news/theresa-may-pledges-to-keep-eu-arrest-warrant-and-europol-links-lj2pkx6lg
729881137,20180211,20180211011500,042,042,04,1,2,1,2,-2.15827338129497,"Bangalore, Karnataka, India",IN,IN19,70159,12.9833,77.5833,-2090174,20180211011500,http://www.dnaindia.com/india/report-pm-modi-keeps-driving-looking-at-rear-view-mirror-says-rahul-gandhi-2583434
729881157,20180211,20180211011500,010,010,01,1,6,1,6,0.9478672985782,United States,US,US,,39.828175,-98.5795,US,20180211011500,https://www.thetimes.co.uk/edition/news-review/bryan-appleyard-rocketeer-elon-musk-has-a-crucial-item-in-his-payload-a-hint-of-madness-pkl9qsssq
729881160,20180211,20180211011500,010,010,01,1,5,1,5,-2.3121387283237,,,,,,,,20180211011500,https://www.thenews.com.pk/print/279508-it-s-not-accountability-it-s-pure-politics-rana-sana
729881162,20180211,20180211011500,030,030,03,1,10,1,10,0,"Jammu, Jammu and Kashmir, India",IN,IN12,72851,32.7333,74.8667,-2098228,20180211011500,http://www.dnaindia.com/india/report-our-army-will-give-befitting-reply-rajnath-singh-2583429
729881182,20180211,20180211011500,111,111,11,3,8,1,8,-1.5576323987539,Maldives,MV,MV,,3.2,73,MV,20180211011500,https://www.thequint.com/news/hot-news/pakistan-refuses-to-interfere-in-maldives-domestic-affairs
729881211,20180211,20180211011500,040,040,04,1,10,1,10,-2.58899676375405,"Mississippi, United States",US,USMS,,32.7673,-89.6812,MS,20180211011500,https://gantdaily.com/2018/02/10/top-official-at-railroad-safety-agency-resigns-after-ethics-questions-raised/
729881221,20180211,20180211011500,014,014,01,1,5,1,5,0,"Malir, Sindh, Pakistan",PK,PK05,23693,24.8764,67.1927,420669,20180211011500,https://www.thenews.com.pk/print/279488-sc-directs-govt-to-pay-outstanding-salaries-to-kda-employees
729881232,20180211,20180211011500,043,043,04,1,4,1,4,-6.04026845637584,"Boston, Massachusetts, United States",US,USMA,MA025,42.3584,-71.0598,617565,20180211011500,http://www.bostonglobe.com/metro/2018/02/10/canton-man-dies-after-being-struck-pickup-his-driveway/vaWGcJmHXivCadej3JUodM/story.html
729881234,20180211,20180211011500,112,112,11,3,10,1,10,-7.50507099391481,"Ghouta, Dimashq, Syria",SY,SY13,26333,33.5,36.3833,-2538031,20180211011500,https://dailytimes.com.pk/199491/un-security-council-considers-demanding-30-day-syria-truce/
729881260,20180211,20180211011500,196,196,19,4,2,1,2,-9.32203389830506,"Kashmir, North-West Frontier, Pakistan",PK,PK03,40350,34.796,72.1502,-2764806,20180211011500,http://www.abplive.in/india-news/j-k-pak-violates-ceasefire-in-nowshera-648874
729881262,20180211,20180211011500,010,010,01,1,6,1,4,-6.48648648648649,"Monaghan, Monaghan, Ireland",EI,EI22,18300,54.25,-6.96667,-1504566,20180211011500,https://www.thetimes.co.uk/edition/ireland/sinn-fein-mep-takes-action-over-killing-tweet-n5sfv0wrq
729881263,20180211,20180211011500,014,014,01,1,10,1,10,2.17391304347826,"Dublin, Dublin, Ireland",EI,EI07,18288,53.3331,-6.24889,-1502554,20180211011500,https://www.thetimes.co.uk/edition/ireland/in-search-of-big-hit-singles-bj7r6wc6d
729881264,20180211,20180211011500,020,020,02,1,12,1,12,1.53790712170796,"Dublin, Dublin, Ireland",EI,EI07,18288,53.3331,-6.24889,-1502554,20180211011500,https://www.thetimes.co.uk/edition/ireland/mcdonald-calls-for-aras-race-this-year-n2js8dk99
729881265,20180211,20180211011500,020,020,02,1,7,1,7,2.07253886010363,Ireland,EI,EI,,53,-8,EI,20180211011500,https://www.thetimes.co.uk/edition/ireland/amp-to-plough-500m-into-irish-projects-c8j6wls0x
729881270,20180211,20180211011500,080,080,08,2,2,1,2,-2.48756218905473,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,20180211011500,https://www.thetimes.co.uk/edition/ireland/farage-ignores-the-peace-brought-by-eu-hsqtdv5b9
729881272,20180211,20180211011500,090,090,09,2,4,1,4,0,Ireland,EI,EI,,53,-8,EI,20180211011500,https://www.thetimes.co.uk/edition/ireland/subscribing-to-justice-m3krplv5m
729881278,20180211,20180211011500,020,020,02,1,2,1,2,1.0752688172043,"Dublin, Dublin, Ireland",EI,EI07,18288,53.3331,-6.24889,-1502554,20180211011500,https://www.thetimes.co.uk/edition/ireland/get-your-jaws-into-our-pirate-queen-kenny-tells-spielberg-757xbmbwx
729881283,20180211,20180211011500,174,174,17,4,7,1,7,-5.52486187845304,"Crumlin, Donegal, Ireland",EI,EI06,18287,54.7606,-8.45556,377358,20180211011500,https://www.thetimes.co.uk/edition/ireland/news-in-brief-man-charged-with-2010-murder-wh2rhxdlj
729881284,20180211,20180211011500,043,043,04,1,10,1,10,-1.54639175257732,"Dublin, Dublin, Ireland",EI,EI07,18288,53.3331,-6.24889,-1502554,20180211011500,https://www.thetimes.co.uk/edition/ireland/lonely-path-to-profit-s67pbtx8z
729881285,20180211,20180211011500,036,036,03,1,10,1,10,-1.64835164835165,Ireland,EI,EI,,53,-8,EI,20180211011500,https://www.thetimes.co.uk/edition/ireland/developer-suing-nama-consulted-by-housing-minister-l3f3f62jr
729881365,20180211,20180211011500,040,040,04,1,1,1,1,-4.94791666666666,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,20180211011500,https://www.washingtonpost.com/world/middle_east/the-latest-netanyahu-speaks-to-russias-putin-about-iran/2018/02/10/6a53b2dc-0ec4-11e8-998c-96deb18cca19_story.html
729881396,20180211,20180211011500,012,012,01,1,2,1,2,-1.26715945089757,"Rome, Lazio, Italy",IT,IT07,18350,41.9,12.4833,-126693,20180211011500,https://everything2.com/user/kso/writeups/Julius+Caesar+III.ii
729881416,20180211,20180211011500,060,060,06,2,5,1,5,-0.8130081300813,Jordan,JO,JO,,31,36,JO,20180211011500,http://www.nicekicks.com/air-jordan-3-jth-online-restock/
729881427,20180211,20180211011500,010,010,01,1,10,1,10,-5.80912863070539,"Naperville, Illinois, United States",US,USIL,IL043,41.7859,-88.1473,421954,20180211011500,http://www.bostonglobe.com/news/nation/2018/02/10/judge-leans-toward-asserting-right-rule-border-wall/D0Cw2w9XoJ9Dr34rTcRItJ/story.html
729881498,20180211,20180211011500,130,130,13,3,10,1,10,-7.79220779220779,"Ohio, United States",US,USOH,,40.3736,-82.7755,OH,20180211011500,https://www.wcpo.com/news/local-news/warren-county/lebanon/lebanon-police-looking-for-endangered-missing-man
729881518,20180211,20180211011500,040,040,04,1,20,1,20,-7.46753246753247,India,IN,IN,,20,77,IN,20180211011500,http://punchng.com/reps-seek-compensation-for-ikedc-amputee/
729881528,20180211,20180211011500,010,010,01,1,10,1,10,-8.51851851851852,"Ewekoro, Ogun, Nigeria",NI,NI16,191259,6.90708,3.2087,-2006814,20180211011500,https://punchng.com/convict-fined-n5m-for-n5-2bn-scam/
729881532,20180211,20180211011500,010,010,01,1,5,1,5,-4.89977728285078,"Middle Belt, Nigeria (general), Nigeria",NI,NI00,191192,8,8,-2019662,20180211011500,http://punchng.com/herdsmen-defend-your-land-don-others-tell-southern-youths/
729881548,20180211,20180211011500,100,100,10,3,6,1,6,-8.57988165680474,"Pattani, Pattani, Thailand",TH,TH69,26824,6.8749,101.255,-3252536,20180211011500,https://www.bangkokpost.com/news/general/1410479/army-sues-over-torture-allegations
729881549,20180211,20180211011500,051,051,05,1,10,1,10,-4.32098765432099,United Kingdom,UK,UK,,54,-4,UK,20180211011500,https://www.mirror.co.uk/news/new-heat-not-burn-smoking-12005821
729881556,20180211,20180211011500,046,046,04,1,10,1,10,-1.12359550561798,"Karachi, Sindh, Pakistan",PK,PK05,40398,24.8667,67.05,-2764584,20180211011500,https://www.thenews.com.pk/print/279490-sindh-cm-unhappy-over-mqm-s-split
729881570,20180211,20180211011500,130,130,13,3,4,1,4,-0.96153846153846,Ireland,EI,EI,,53,-8,EI,20180211011500,https://www.thetimes.co.uk/edition/ireland/stormont-challenge-will-show-if-sinn-fein-is-ready-for-power-h5xnlq6c3
729881597,20180211,20180211011500,020,020,02,1,5,1,5,3.20610687022901,Brazil,BR,BR,,-10,-55,BR,20180211011500,http://bangaloreweekly.com/2018-02-10-ormat-technologies-ora-vs-cpfl-energia-cpl-head-to-head-review/
729881598,20180211,20180211011500,060,060,06,2,5,1,5,2.65957446808511,"Cambridge, Cambridgeshire, United Kingdom",UK,UKC3,40098,52.2,0.116667,-2591658,20180211011500,https://www.thetimes.co.uk/edition/business/moortec-lures-microchip-talent-away-from-cambridge-especially-surfers-x3qv6qfhj
729881606,20180211,20180211011500,046,046,04,1,5,1,5,-6.11111111111111,Syria,SY,SY,,35,38,SY,20180211011500,https://punchng.com/800-female-is-fighters-detained-in-northern-syria-report/
729881607,20180211,20180211011500,020,020,02,1,5,1,5,-6.72268907563025,Pakistan,PK,PK,,30,70,PK,20180211011500,https://www.thenews.com.pk/print/279500-coordination-among-law-enforcers-to-bring-peace-in-di-khan-igp
729881643,20180211,20180211011500,0231,023,02,1,10,1,10,-4.85436893203884,"Port-Au-Prince, Ouest, Haiti",HA,HA11,17198,18.5392,-72.335,-70311,20180211011500,https://www.thetimes.co.uk/edition/news/haitis-other-scandal-wheres-the-cash-pnrq5djzw
729881646,20180211,20180211011500,051,051,05,1,10,1,10,7.54716981132075,,,,,,,,20180211011500,http://today.wisc.edu/events/view/118704
729881649,20180211,20180211011500,010,010,01,1,5,1,5,0.37037037037037,Haiti,HA,HA,,19,-72.416667,HA,20180211011500,https://www.thetimes.co.uk/edition/comment/the-people-of-haiti-needed-help-what-they-got-was-a-bunch-of-oxfam-sleazebags-38zzwfv80
729881656,20180211,20180211011500,043,043,04,1,10,1,10,0.5,New Zealand,NZ,NZ,,-42,174,NZ,20180211011500,https://www.thetimes.co.uk/edition/scotland/neil-oliver-winds-of-change-felt-more-keenly-in-chathams-7538tpj50
729881665,20180211,20180211011500,053,053,05,1,10,2,10,-4.26695842450765,"Statue Of Liberty, New York, United States",US,USNY,,40.689,-74.0443,1934644,20180211011500,http://www.latimes.com/nation/nationnow/la-na-activist-deportation-20180210-story.html
729881666,20180211,20180211011500,111,111,11,3,10,1,10,0,United States,US,US,,39.828175,-98.5795,US,20180211011500,http://www.fios1news.com/longisland/rally-against-american-water-sea-cliff
729881676,20180211,20180211011500,051,051,05,1,6,1,6,-4.6875,"Imam Shah, Punjab, Pakistan",PK,PK04,23672,28.9307,70.8916,6112083,20180211011500,https://www.thenews.com.pk/print/279486-three-shot-dead-in-kohistan-for-honour
729881682,20180211,20180211011500,112,112,11,3,2,1,2,-6.55737704918033,"Haji Usman, Sindh, Pakistan",PK,PK05,23693,24.6009,68.0517,10684275,20180211011500,https://www.thenews.com.pk/print/279491-propaganda-against-private-bank-aqeel-karim-dhedhi-did-not-appear-before-court
729881702,20180211,20180211011500,071,071,07,2,10,1,10,-3.75586854460094,"Islamabad, Islamabad, Pakistan",PK,PK08,23674,33.7,73.1667,-2762812,20180211011500,https://www.thenews.com.pk/print/279506-steps-taken-to-ensure-environment-protection
729881713,20180211,20180211011500,111,111,11,3,10,1,10,2.03488372093023,,,,,,,,20180211011500,https://www.thenews.com.pk/print/279509-blowing-lid-off-dawnleaks-to-hardly-make-any-difference-aitzaz
729881785,20180211,20180211011500,0311,031,03,1,10,1,10,0.3125,"Nakhodka, Primorskiy Kray, Russia",RS,RS59,25088,42.8118,132.91,-2962620,20180211011500,http://www.freightweek.org/index.php/latest-news/83-ocean/3068-gac-to-manage-yamal-lng-icebreaker-fleet
729881831,20180211,20180211011500,020,020,02,1,8,1,8,-9.00383141762452,"Ghouta, Dimashq, Syria",SY,SY13,26333,33.5,36.3833,-2538031,20180211011500,https://au.news.yahoo.com/world/a/38902277/un-chief-calls-for-immediate-de-escalation-in-syria/
729881847,20180211,20180211011500,010,010,01,1,4,1,4,-1.72314761631246,"Mae Hong Son, Mae Hong Son, Thailand",TH,TH01,26657,19.3085,97.9653,-3250855,20180211011500,https://www.bangkokpost.com/news/special-reports/1410471/finding-common-ground
729881848,20180211,20180211011500,020,020,02,1,2,1,2,-0.90684253915911,"Phu Khiao, Chaiyaphum, Thailand",TH,TH26,26482,16.3765,102.129,-3253356,20180211011500,https://www.bangkokpost.com/news/general/1410498/tik-ducks-sanctuary-row-belle-of-the-ball-modest-pushs-blushes
729881895,20180211,20180211011500,010,010,01,1,4,1,4,-2.60989010989011,China,CH,CH,,35,105,CH,20180211011500,http://www.capitalgazette.com/opinion/ac-ce-column-smith-20180210-story.html
729881897,20180211,20180211011500,010,010,01,1,6,1,6,-1.41843971631205,"Illinois, United States",US,USIL,,40.3363,-89.0022,IL,20180211011500,http://www.1035theeagle.com/syn/1521/3457/regional-weather-discussion-9/
729881911,20180211,20180211011500,018,018,01,1,2,1,2,-5.91397849462365,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,20180211011500,http://www.news1130.com/2018/02/10/rose-mcgowan-wishes-solace-for-family-of-late-manager/
729881921,20180211,20180211011500,020,020,02,1,8,1,8,0.647948164146871,"Pittsfield, New York, United States",US,USNY,NY077,42.6387,-75.2813,960647,20180211011500,"http://www.berkshireeagle.com/stories/shipton-building-sold-for-215-million,531741"
729881922,20180211,20180211011500,023,023,02,1,6,1,6,-7.4235807860262,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20180211011500,https://www.thetimes.co.uk/edition/world/joe-arpaio-harnesses-trump-diehards-in-race-for-senate-lpjzm69jh
729881931,20180211,20180211011500,040,040,04,1,1,1,1,-0.930232558139529,"Maury Island, Washington, United States",US,USWA,,47.377,-122.43,1533049,20180211011500,https://www.seattletimes.com/seattle-news/politics/washington-senate-approves-pair-of-union-backed-bills-after-fierce-debate/
729881949,20180211,20180211011500,070,070,07,2,2,1,2,-5.56701030927835,"Smithville, Tennessee, United States",US,USTN,TN041,35.9606,-85.8141,1313778,20180211011500,http://www.cnn.com/2018/02/10/us/tennessee-shooting-white-county-sheriff/
729881961,20180211,20180211011500,0833,083,08,2,2,1,2,-2.35849056603773,United States,US,US,,39.828175,-98.5795,US,20180211011500,https://www.thetimes.co.uk/edition/news/suffrageddon-the-hip-hop-challenge-to-hamilton-szb6d25td
729882010,20180211,20180211011500,018,018,01,1,6,1,6,-3.60360360360361,"Ohio, United States",US,USOH,,40.3736,-82.7755,OH,20180211011500,http://wkbn.com/2018/02/10/gov-kasich-offers-support-to-hometown-of-westerville-after-two-officers-killed/
729882019,20180211,20180211011500,193,193,19,4,1,1,1,-3.76175548589342,"Locust Grove, Georgia, United States",US,USGA,,33.346,-84.1091,332253,20180211011500,http://www.channel4000.com/nation/two-police-officers-shot-and-killed-in-ohio/699726071
729882056,20180211,20180211011500,020,020,02,1,2,1,2,-9.09090909090909,"Indiana, United States",US,USIN,,39.8647,-86.2604,IN,20180211011500,http://extranosalley.com/dana-loesch-vs-bam-lobbys-watts/
729882122,20180211,20180211011500,193,193,19,4,1,1,1,-4.03587443946188,"Ohio, United States",US,USOH,,40.3736,-82.7755,OH,20180211011500,http://www.thegardenisland.com/2018/02/10/news/police-2-officers-killed-responding-to-911-suspect-held/
729882180,20180211,20180211011500,080,080,08,2,5,1,5,0,"Boston, Massachusetts, United States",US,USMA,MA025,42.3584,-71.0598,617565,20180211011500,https://www.thetimes.co.uk/edition/ireland/lads-in-long-frocks-still-out-for-mcaleese-7xtph85dj
729882183,20180211,20180211011500,130,130,13,3,8,1,8,-3.841059602649,"Suva, Central, Fiji",FJ,FJ01,40197,-18.1333,178.417,-1195133,20180211011500,http://www.radionz.co.nz/international/pacific-news/350140/tonga-prepares-for-gita-as-fiji-issues-gita-alert-for-ono-i-lau
729882193,20180211,20180211011500,110,110,11,3,4,1,4,2.73224043715847,United Kingdom,UK,UK,,54,-4,UK,20180211011500,https://www.thetimes.co.uk/edition/scotland/falkirk-given-a-bumpy-ride-5vv9hxrvr
729882194,20180211,20180211011500,012,012,01,1,4,1,4,0.97087378640777,"Achnashellach, Highland, United Kingdom",UK,UKV3,40172,57.4667,-5.33333,-2587872,20180211011500,https://www.thetimes.co.uk/edition/scotland/scottish-hillwalkers-body-found-as-hope-fades-for-his-brother-r6c5gpk2t
729882844,20170211,20180211013000,020,020,02,1,8,1,8,-3.73563218390805,"Lincolnshire, Lincolnshire, United Kingdom",UK,UKH7,40120,53.1667,-0.25,-2601145,20180211013000,http://www.bbc.co.uk/news/uk-42983173
729882846,20170211,20180211013000,020,020,02,1,5,1,5,-2.73492286115007,Netherlands,NL,NL,,52.5,5.75,NL,20180211013000,http://www.timesheraldonline.com/general-news/20180210/front-and-center-the-state-of-crime-in-the-city-of-american-canyon
729882847,20170211,20180211013000,010,010,01,1,3,1,3,-4,United States,US,US,,39.828175,-98.5795,US,20180211013000,http://news.trust.org/item/20180209230323-hn6ln
729882850,20170211,20180211013000,090,090,09,2,2,1,2,-2.54372019077901,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20180211013000,https://www.baytoday.ca/world-news/duterte-warns-hell-order-navy-to-fire-if-sea-wealth-taken-836392
729882859,20180112,20180211013000,112,112,11,3,1,1,1,-1.66666666666666,Iran,IR,IR,,32,53,IR,20180211013000,https://www.guelphmercury.com/news-story/8128168-challenges-for-ontario-pcs-and-the-movement/
729882864,20180204,20180211013000,193,193,19,4,8,1,8,-2.38095238095238,"Maniwaki, Quebec, Canada",CA,CA10,12737,46.3667,-75.9667,-568659,20180211013000,http://www.cbc.ca/news/canada/ottawa/maniwaki-protest-teen-shot-courthouse-1.4530237
729882881,20180210,20180211013000,138,138,13,3,1,1,1,-3.75757575757576,France,FR,FR,,46,2,FR,20180211013000,https://www.express.co.uk/news/uk/917273/qc-lord-carlile-the-beatles-jihadi-terrorists-UK-trial
729882886,20180210,20180211013000,010,010,01,1,4,1,4,-3.51681957186544,"Harare, Mashonaland East, Zimbabwe",ZI,ZI04,40197,-17.8178,31.0447,-2312291,20180211013000,http://www.sundaynews.co.zw/high-court-to-sit-over-exam-resit/
729882887,20180211,20180211013000,190,190,19,4,1,1,1,-4.26599749058971,"Waterloo, Ontario, Canada",CA,CA08,12688,43.4667,-80.5333,-575624,20180211013000,https://www.guelphmercury.com/news-story/8127207-fatal-crash-was-second-collision-at-breslau-level-crossing-in-four-years/
729882892,20180211,20180211013000,084,084,08,2,2,1,2,-11.9298245614035,Canada,CA,CA,,60,-96,CA,20180211013000,http://calgaryherald.com/news/local-news/calgary-murder-suspect-who-fled-country-before-trial-arrested-in-vietnam/wcm/f90d6305-513f-4c8e-a9e8-4e68da55cc42
729882898,20180211,20180211013000,042,042,04,1,10,1,10,0,"Pingtan, Guangdong, China",CH,CH30,13035,20.6827,109.951,10289512,20180211013000,http://www.ecns.cn/2018/02-11/292368.shtml
729882906,20180211,20180211013000,173,173,17,4,5,1,5,-6.91056910569106,"Tennessee, United States",US,USTN,,35.7449,-86.7489,TN,20180211013000,http://www.wkrg.com/news/police-inmate-fleeing-hospital-shoots-wounds-officer/965342609
