globaleventid,sqldate,ingest_time,eventcode,eventbasecode,eventrootcode,quadclass,numentions,numsources,numarticles,avgtone,actiongeo_fullname,actiongeo_countrycode,actiongeo_adm1code,actiongeo_adm2code,actiongeo_lat,actiongeo_lon,actiongeo_featureid,dateadded,sourceurl
1135303268,20231023,20231023073000,014,014,01,1,5,1,5,-3.62173038229376,Israel,IS,IS,,31.5,34.75,IS,20231023073000,https://www.lawfuel.com/big-law-firms-rescind-job-offers-to-hamas-supporters/
1135303289,20231023,20231023073000,172,172,17,4,5,1,5,-3.34448160535117,"Parinacota, Region de Arica y Parinacota, Chile",CI,CI16,40197,-18.2,-69.2667,-895218,20231023073000,https://en.mercopress.com/2023/10/23/avian-flu-has-caused-the-death-of-some-3-000-humboldt-penguins-in-chilean-coasts
1135303290,20231023,20231023073000,1721,172,17,4,2,1,2,-5.12820512820513,"Kirama Oya, Southern, Sri Lanka",CE,CE34,25847,6.0271,80.7959,-2223621,20231023073000,http://www.colombopage.com/archive_23B/Oct23_1698036962CH.php
1135303314,20231023,20231023073000,036,036,03,1,10,1,10,1.16279069767442,"Florida, United States",US,USFL,,27.8333,-81.717,FL,20231023073000,https://spacecoastdaily.com/2023/10/viera-high-school-wind-ensemble-to-perform-at-professional-development-conference-in-tampa-jan-11/
1135303325,20231023,20231023073000,010,010,01,1,2,1,2,3.81679389312977,"Estepona, AndalucíSP, Spain",SP,SP51,25782,36.4279,-5.14545,-382067,20231023073000,https://www.theolivepress.es/spain-news/2023/10/23/an-agency-to-trust-melrose-properties-gives-you-a-stress-free-experience/
1135303363,20231023,20231023073000,013,013,01,1,4,1,4,-5.79710144927536,"River Rother, Rotherham, United Kingdom",UK,UKL3,40130,53.4333,-1.36667,-2606547,20231023073000,https://www.newsshopper.co.uk/news/23872151.storm-babet-flooding-england-expected-week/
1135303364,20231023,20231023073000,072,072,07,2,10,1,10,-3.47222222222223,United Kingdom,UK,UK,,54,-4,UK,20231023073000,https://tribuneonlineng.com/uk-govt-should-help-fight-corruption-in-nigeria/
1135303377,20231023,20231023073000,010,010,01,1,10,1,10,-0.38440417353103,"Delta State, Delta, Nigeria",NI,NI36,191350,5.5,6,29267,20231023073000,https://tribuneonlineng.com/infrastructure-set-clear-priorities-based-on-available-funds-dr-adewumi/
1135303389,20231023,20231023073000,1014,101,10,3,5,1,5,-4.14161656646627,United States,US,US,,39.828175,-98.5795,US,20231023073000,https://tribuneonlineng.com/youth-moral-decadence-and-rot-in-our-political-system/
1135303392,20231023,20231023073000,173,173,17,4,4,1,4,-6.27615062761506,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,20231023073000,https://www.theguardian.com/australia-news/2023/oct/23/extradition-hearing-for-australian-accused-of-training-chinese-pilots-delayed-for-secret-documents-bid
1135303393,20231023,20231023073000,010,010,01,1,5,1,5,1.55038759689922,"Montreal, Quebec, Canada",CA,CA10,12713,45.5,-73.5833,-569541,20231023073000,https://www.defenseworld.net/2023/10/23/service-co-international-sci-analysts-weekly-ratings-changes.html
1135303413,20231023,20231023073000,040,040,04,1,6,1,6,0,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20231023073000,https://agenda.ge/en/news/2023/3944
1135303418,20231023,20231023073000,012,012,01,1,10,1,10,-1.13378684807257,"Mzuzu, Malawi (general), Malawi",MI,MI00,65269,-11.4443,34.0206,-1485352,20231023073000,https://allafrica.com/stories/202310230141.html
1135303425,20231023,20231023073000,0211,021,02,1,10,1,10,-1.08695652173913,Uganda,UG,UG,,2,33,UG,20231023073000,https://www.monitor.co.ug/uganda/news/national/envoy-urges-nigeria-to-invest-in-uganda-4410292
1135303426,20231023,20231023073000,042,042,04,1,8,1,8,4.74308300395257,"Zaria, Kaduna, Nigeria",NI,NI23,22834,11.1132,7.72518,-2032065,20231023073000,https://tribuneonlineng.com/nigerian-army-pass-out-over-6000-recruits/
1135303429,20231023,20231023073000,070,070,07,2,3,1,3,-1.85950413223141,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,191147,9.08333,7.53333,-1997013,20231023073000,https://blueprint.ng/apc-us-chapter-raises-the-alarm-over-fake-nadeco-plan-to-discredit-tinubu/
1135303500,20231023,20231023073000,045,045,04,1,5,1,5,4.18118466898955,"Dublin, Dublin, Ireland",EI,EI07,18288,53.3331,-6.24889,-1502554,20231023073000,https://www.theportugalnews.com/news/2023-10-23/highest-building-in-dublin-finally-being-used/82517
1135303506,20231023,20231023073000,193,193,19,4,8,1,8,-2.10210210210211,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20231023073000,https://www.thejournal.ie/denise-morgan-new-york-shooting-6204551-Oct2023/
1135303611,20231023,20231023073000,112,112,11,3,10,1,10,-5.71428571428572,,,,,,,,20231023073000,https://www.countytimes.co.uk/news/23868232.man-accused-burglary-powys-still-cannot-found/
1135303612,20231023,20231023073000,120,120,12,3,5,1,5,-1.63934426229509,"Missouri, United States",US,USMO,,38.4623,-92.302,MO,20231023073000,https://www.lewrockwell.com/2023/10/no_author/the-stinking-privilege-of-the-green-new-deal/
1135303634,20231023,20231023073000,036,036,03,1,2,1,2,-1.09546165884194,New Zealand,NZ,NZ,,-42,174,NZ,20231023073000,https://menafn.com/1107284654/WHO-Strategies-Against-Smoking-Currently-Insufficient-ITS-Paper
1135303664,20231023,20231023073000,0231,023,02,1,6,1,6,-3.5483870967742,"Peliyagoda, Western, Sri Lanka",CE,CE36,25852,6.9685,79.8836,-2233269,20231023073000,https://www.icsf.net/newss/fisherfolk-in-sri-lanka-affected-by-x-press-pearl-ship-disaster-seek-remaining-compensation/
1135303674,20231023,20231023073000,130,130,13,3,10,1,10,1.83374083129584,,,,,,,,20231023073000,https://www.bupipedream.com/ac/features/142213/tech-collective/
1135303686,20231023,20231023073000,111,111,11,3,5,1,5,-4.14201183431952,"Ogun State, Ogun, Nigeria",NI,NI16,22963,7,3.58333,-2022272,20231023073000,https://blueprint.ng/herdsmen-attacks-igboho-makes-fresh-demands/
1135303687,20231023,20231023073000,111,111,11,3,10,1,10,0.52356020942408,Nigeria,NI,NI,,10,8,NI,20231023073000,https://tribuneonlineng.com/marketers-should-be-creative-adaptive-to-survive-economic-turbulence-agenmonmen-former-president-nimn/
1135303695,20231023,20231023073000,084,084,08,2,3,1,3,-2.25563909774436,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20231023073000,https://www.lelezard.com/en/news-21114117.html
1135303710,20231023,20231023073000,010,010,01,1,20,1,20,0.796939250279795,"Arizona, United States",US,USAZ,,33.7712,-111.388,AZ,20231023073000,https://www.etfdailynews.com/2023/10/23/fortis-tsefts-price-target-cut-to-c58-00/
1135303711,20231023,20231023073000,120,120,12,3,10,1,10,0.533807829181499,"Arizona, United States",US,USAZ,,33.7712,-111.388,AZ,20231023073000,https://www.etfdailynews.com/2023/10/23/fortis-tsefts-pt-lowered-to-c52-00/
1135303747,20231023,20231023073000,0214,021,02,1,4,1,4,-9.50226244343891,"Lokoja, Kogi, Nigeria",NI,NI41,22902,7.80236,6.743,-2017876,20231023073000,https://blueprint.ng/military-speak-on-attack-against-kogi-governor/
1135303748,20231023,20231023073000,012,012,01,1,4,1,4,-10.5421686746988,"Akko, Gombe, Nigeria",NI,NI55,191104,10.289,10.9732,-1998766,20231023073000,https://tribuneonlineng.com/nscdc-laments-illegal-mining-activities-in-country/
1135303772,20231023,20231023073000,010,010,01,1,2,1,2,1.66666666666667,United States,US,US,,39.828175,-98.5795,US,20231023073000,https://www.marketscreener.com/quote/stock/KELLER-GROUP-PLC-4002071/news/Keller-expects-2023-profit-beat-despite-Europe-challenge-45122120/
1135303774,20231023,20231023073000,080,080,08,2,2,1,2,3.39622641509434,Russia,RS,RS,,60,100,RS,20231023073000,https://www.icsf.net/newss/barents-sea-cod-quotas-lowered-by-20-for-the-third-year-in-a-row/
1135303780,20231023,20231023073000,061,061,06,2,10,1,10,1.55440414507772,"Myagdi, Nepal (general), Nepal",NP,NP00,22362,28.5833,83.3333,-1022363,20231023073000,https://thehimalayantimes.com/nepal/changra-worth-over-rs-230-million-exported-from-mustang-this-dashain
1135303788,20231023,20231023073000,040,040,04,1,1,1,1,-6.95652173913043,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20231023073000,https://tribune.net.ph/2023/10/23/phl-says-summoned-chinese-envoy-over-collisions-in-disputed-waters/
1135303905,20231023,20231023073000,020,020,02,1,2,1,2,3.27510917030568,"American Museum Of Natural History, New York, United States",US,USNY,,40.7809,-73.9737,942429,20231023073000,https://naples.floridaweekly.com/events/fw-events/exhibit-ebbets-in-the-everglades-the-unusual-story-of-the-world-famous-photographer-you-never-heard-of/?gde=2023-10-23
1135303909,20231023,20231023073000,031,031,03,1,4,1,4,0.93776641091219,"Mifflintown, Pennsylvania, United States",US,USPA,PA067,40.5698,-77.3969,1192931,20231023073000,https://www.farmprogress.com/fruit/apple-harvest-is-good-too-good
1135303937,20231023,20231023073000,173,173,17,4,6,1,6,-8.27586206896552,"Lake Havasu City, Arizona, United States",US,USAZ,,34.4839,-114.322,6840,20231023073000,https://www.miningjournal.net/news/2023/10/teen-to-stand-trial-for-shooting-lake-linden-man/
1135303943,20231023,20231023073000,193,193,19,4,4,1,4,-1.20805369127517,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20231023073000,https://readthereporter.com/a-look-back-at-our-civil-war-past/
1135304043,20231023,20231023073000,017,017,01,1,10,1,10,2.11538461538462,,,,,,,,20231023073000,https://dailycollegian.com/2023/10/shakespeare-unbound-a-campuswide-special-exhibit/
1135304063,20231023,20231023073000,051,051,05,1,10,1,10,-1.35135135135135,,,,,,,,20231023073000,https://www.news24.com/news24/southafrica/news/western-cape-dams-at-10-year-high-thanks-to-heavy-winter-rains-20231023
1135304068,20231023,20231023073000,010,010,01,1,5,1,5,-1.85185185185186,,,,,,,,20231023073000,https://tribune.net.ph/2023/10/23/qc-court-grants-tro-on-ltos-plastic-license-card-procurement/
1135304848,20221023,20231023074500,013,013,01,1,2,1,2,0.848896434634971,"Brussels, Bruxelles-Capitale, Belgium",BE,BE11,5850,50.8333,4.33333,-1955538,20231023074500,https://www.ch-aviation.com/portal/news/133197-ryanair-loses-alitalia-brussels-airlines-aid-challenges
1135304850,20230923,20231023074500,110,110,11,3,10,1,10,-4.89361702127659,China,CH,CH,,35,105,CH,20231023074500,http://www.ruthfullyyours.com/2023/10/23/
1135304856,20231016,20231023074500,084,084,08,2,2,1,2,1.92307692307693,South Korea,KS,KS,,37,127.5,KS,20231023074500,https://www.theregister.com/2023/10/23/vmware_fusion_workstation_hypervisor_upgrades/
1135304857,20231016,20231023074500,010,010,01,1,5,1,5,-4.63847203274215,"Kosciuszko National Park, New South Wales, Australia",AS,AS02,5092,-35.9985,148.335,-1582329,20231023074500,https://www.dailytelegraph.com.au/news/breaking-news/snowy-20-site-faces-operational-problems-after-gas-leak-flooding/news-story/8670fb1859944f9b4769b11e353b29a2?nk=a2811e60a13afac3ac6a76da98d1325b-1698046308
1135304860,20231016,20231023074500,111,111,11,3,5,1,5,-1.08695652173913,Azerbaijan,AJ,AJ,,40.5,47.5,AJ,20231023074500,https://en.apa.az/energy-and-industry/azerbaijani-oil-price-exceeded-25-last-week-414738
1135304861,20231022,20231023074500,043,043,04,1,7,1,7,-2.21760221760222,Indonesia,ID,ID,,-5,120,ID,20231023074500,https://newsbusters.org/blogs/nb/scott-whitlock/2010/09/14/abcs-george-stephanopoulos-will-gop-landslide-be-blessing
1135304862,20231022,20231023074500,190,190,19,4,4,1,4,-2.96296296296296,Switzerland,SZ,SZ,,47,8,SZ,20231023074500,https://www.newsandsentinel.com/opinion/local-columns/2023/10/look-back-life-and-death-on-the-railroads/
1135304875,20231023,20231023074500,111,111,11,3,10,1,10,2.94117647058823,"Brisbane, Queensland, Australia",AS,AS04,154654,-27.5,153.017,-1561728,20231023074500,https://theweek.com/digest/injured-kestrel-learns-to-paint
1135304877,20231023,20231023074500,036,036,03,1,6,1,6,3.37995337995338,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20231023074500,https://www.therepublic.com/2023/10/23/ob-gyn-associates-opens-at-nexuspark-today/
1135304880,20231023,20231023074500,060,060,06,2,10,1,10,2.63157894736842,"Bahang, Pulau Pinang, Malaysia",MY,MY09,37400,5.45834,100.215,-2397330,20231023074500,https://finance.yahoo.com/news/dato-lim-khong-soon-founder-071000035.html
1135304884,20231023,20231023074500,042,042,04,1,5,1,5,-2.49554367201426,Canada,CA,CA,,60,-96,CA,20231023074500,https://www.moneycontrol.com/news/business/student-visas-for-canada-may-get-delayed-by-6-months-ed-consultants-say-11585051.html
1135304885,20231023,20231023074500,020,020,02,1,1,1,1,2.87026406429391,Thailand,TH,TH,,15,100,TH,20231023074500,http://www.china.org.cn/china/Off_the_Wire/2023-10/23/content_116767958.htm
1135304886,20231023,20231023074500,042,042,04,1,20,1,10,-5.04504504504505,"Tsingtao, Shandong, China",CH,CH25,13226,36.0986,120.372,-1922199,20231023074500,https://www.firstpost.com/world/china-arrests-thousands-of-cyber-criminals-in-southeast-asia-without-disrupting-the-nexus-13285032.html
1135304887,20231023,20231023074500,061,061,06,2,2,1,2,-1.4002333722287,"Chennai, Tamil Nadu, India",IN,IN25,70251,13.0833,80.2833,-2103041,20231023074500,https://www.moneycontrol.com/news/business/markets/why-super-investor-anil-goel-is-bullish-on-sugar-textiles-bearish-on-steel-11586071.html
1135304888,20231023,20231023074500,138,138,13,3,1,1,1,-5.08221225710015,"Philippine, Benguet, Philippines",RP,RP10,24213,16.45,120.55,-2445611,20231023074500,https://gcaptain.com/china-philippines-trade-accusations-over-south-china-sea-clash/
1135304891,20231023,20231023074500,042,042,04,1,15,1,10,-11.3003095975232,"Beaver Falls, Pennsylvania, United States",US,USPA,,40.752,-80.3192,1213948,20231023074500,https://www.butlereagle.com/20231023/police-reports-3933/
1135304894,20231023,20231023074500,043,043,04,1,5,1,5,-1.46341463414634,,,,,,,,20231023074500,https://cumbriacrack.com/2023/10/23/man-falls-from-north-cumbrian-bridge/
1135304897,20231023,20231023074500,036,036,03,1,10,1,10,10.507880910683,"Riyadh, Ar Riya?, Saudi Arabia",SA,SA10,25316,24.6408,46.7728,-3093009,20231023074500,https://www.lelezard.com/en/news-21114115.html
1135304899,20231023,20231023074500,043,043,04,1,10,1,10,-2.11640211640212,"Kaduna, Kaduna, Nigeria",NI,NI23,22832,10.5231,7.44028,-2014086,20231023074500,https://dailypost.ng/2023/10/23/insecurity-kaduna-community-expresses-fear-over-ansaru-militants-invasion/
1135304904,20231023,20231023074500,042,042,04,1,10,1,10,0,Netherlands,NL,NL,,52.5,5.75,NL,20231023074500,https://en.apa.az/energy-and-industry/europes-natural-gas-prices-drop-by-5-414739
1135304905,20231023,20231023074500,060,060,06,2,10,1,10,0.49751243781094,Australia,AS,AS,,-25,135,AS,20231023074500,https://www.bnnbloomberg.ca/eni-and-qatar-sign-27-year-lng-supply-deal-for-italy-1.1988130
1135304906,20231023,20231023074500,020,020,02,1,5,1,5,-2.8,"Nadroga, Western, Fiji",FJ,FJ05,40204,-18.1333,177.417,-1195628,20231023074500,https://fijisun.com.fj/2023/10/23/cancer-survivor-encourages-women-not-to-be-afraid/
1135304907,20231023,20231023074500,040,040,04,1,5,1,5,3.33333333333333,"Philippine, Benguet, Philippines",RP,RP10,24213,16.45,120.55,-2445611,20231023074500,http://legacy.senate.gov.ph/press_release/2023/1023_go4.asp
1135304912,20231023,20231023074500,013,013,01,1,5,1,5,-6.80958385876419,"Arizona, United States",US,USAZ,,33.7712,-111.388,AZ,20231023074500,https://arizonadailyindependent.com/2023/10/22/house-members-demand-investigation-of-city-of-phoenixs-intentional-violation-of-state-firearms-law/
1135304913,20231023,20231023074500,0356,035,03,1,10,1,10,-0.46296296296296,,,,,,,,20231023074500,https://lichfieldlive.co.uk/2023/10/23/amendments-to-withdrawal-of-lichfield-district-councils-draft-local-plan-welcomed-by-labour-councillors/
1135304914,20231023,20231023074500,036,036,03,1,5,1,5,0.763358778625954,Cyprus,CY,CY,,35,33,CY,20231023074500,https://cyprus-mail.com/2023/10/23/irish-central-bank-governor-in-cyprus-for-official-meetings/
1135304917,20231023,20231023074500,046,046,04,1,10,1,10,2.13675213675213,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,20231023074500,https://www.zimbabwestar.com/news/274007798/g20-bridged-strong-positions-deep-divides-eam-jaishankar
1135304919,20231023,20231023074500,040,040,04,1,4,1,4,-0.23148148148148,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,20231023074500,https://www.hindustantimes.com/india-news/pollution-data-10-indian-cities-with-worst-air-quality-faridabad-on-top-of-list-delhi-second-101698038970123.html
1135304924,20231023,20231023074500,042,042,04,1,3,1,3,-10.5769230769231,"Kwamashu, KwaZulu-Natal, South Africa",SF,SF02,77363,-29.7511,30.962,-1249985,20231023074500,https://www.jacarandafm.com/news/news/cele-police-cannot-co-govern-criminals/
1135304927,20231023,20231023074500,042,042,04,1,6,1,6,0.28901734104047,"Singha Nakhon, Songkhla, Thailand",TH,TH68,27051,7.23903,100.553,10895553,20231023074500,https://www.nationthailand.com/thailand/general/40032163
1135304933,20231023,20231023074500,051,051,05,1,3,1,2,1.1441647597254,"Ganjar, Nusa Tenggara Barat, Indonesia",ID,ID17,18585,-8.7981,116.097,10926117,20231023074500,https://time.com/6327243/gibran-jokowi-vice-president-candidate-prabowo/
1135304934,20231023,20231023074500,040,040,04,1,6,1,6,-1.04761904761905,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,20231023074500,https://timesofindia.indiatimes.com/blogs/ChanakyaCode/second-india-central-asia-nsas-meet-india-accelerates-connect-central-asia-policy/
1135304941,20231023,20231023074500,173,173,17,4,6,1,6,-6.57534246575342,"Mizan, Ardabil, Iran",IR,IR32,41035,38.365,47.3979,-3075230,20231023074500,https://www.ucanews.com/news/iran-journalists-get-jail-sentences-for-covering-amini-death/103013
1135304948,20231023,20231023074500,057,057,05,1,10,1,10,4.3010752688172,Japan,JA,JA,,36,138,JA,20231023074500,https://mb.com.ph/2023/10/23/ced-domingo-to-play-for-nakhon-ratchasima-vc-in-thailand
1135304956,20231023,20231023074500,190,190,19,4,10,1,10,-6.25,"Phoenix, Arizona, United States",US,USAZ,AZ013,33.4484,-112.074,44784,20231023074500,https://arizonadailyindependent.com/2023/10/22/phoenix-police-investigating-death-of-man-found-by-passerby/
1135304959,20231023,20231023074500,080,080,08,2,5,1,5,-7.29166666666666,"Baghdad, Baghdad, Iraq",IZ,IZ07,36785,33.3386,44.3939,-3103581,20231023074500,http://www.ruthfullyyours.com/2023/10/23/when-dummies-become-dhimmis-victor-sharper/
1135304963,20231023,20231023074500,040,040,04,1,10,1,10,-1.42677297524129,New Zealand,NZ,NZ,,-42,174,NZ,20231023074500,https://www.rnz.co.nz/news/national/500846/buyer-beware-lipscombe-auction-house-selling-fake-rare-coins-can-not-be-stopped
1135304967,20231023,20231023074500,040,040,04,1,6,1,6,2.26757369614512,"Marina Bay, Singapore (general), Singapore",SN,SN00,18585,1.28389,103.858,30431,20231023074500,https://www.tmcnet.com/usubmit/2023/10/23/9903025.htm
1135304972,20231023,20231023074500,1721,172,17,4,1,1,1,-1.8041237113402,Turkey,TU,TU,,39.059012,34.911546,TU,20231023074500,https://www.livemint.com/news/world/elon-musk-offers-1-billion-to-wikipedia-but-there-is-a-condition-11698043965167.html
1135304974,20231023,20231023074500,080,080,08,2,10,1,10,-12.9411764705882,,,,,,,,20231023074500,https://dailypost.ng/2023/10/23/police-nab-suspected-killers-of-58-year-old-aishatu-abdullahi-in-gombe/
1135304980,20231023,20231023074500,043,043,04,1,6,1,6,-4.1002277904328,"Los Angeles, California, United States",US,USCA,,34.0522,-118.244,1662328,20231023074500,https://www.pasadenastarnews.com/2023/01/30/asian-americans-grapple-with-mental-health-in-wake-of-mass-shootings/
1135304987,20231023,20231023074500,120,120,12,3,4,1,4,-2.24719101123596,"Sturgeon River Gorge Wilderness, Michigan, United States",US,USMI,,46.608,-88.7001,2035315,20231023074500,https://www.dailypress.net/news/local-news/2023/10/prestin-opposes-wilderness-area-designation-in-u-p/
1135304995,20231023,20231023074500,014,014,01,1,3,1,3,-2.21130221130222,"Arizona, United States",US,USAZ,,33.7712,-111.388,AZ,20231023074500,https://arizonadailyindependent.com/2023/10/22/supreme-court-ruling-to-bring-hobbs-censorship-into-sharp-focus/
1135304997,20231023,20231023074500,173,173,17,4,10,1,10,-15.1162790697675,,,,,,,,20231023074500,https://www.jacarandafm.com/news/news/85-arrested-illegal-minin-suspected-kingpin/
1135304998,20231023,20231023074500,193,193,19,4,5,1,5,-5.83333333333333,,,,,,,,20231023074500,https://mb.com.ph/2023/10/23/bske-bet-gunned-down-in-pangasinan
1135305004,20231023,20231023074500,010,010,01,1,2,1,2,-1.16279069767442,Zambia,ZA,ZA,,-15,30,ZA,20231023074500,https://www.miningmx.com/trending/54772-standard-bank-to-target-critical-minerals-in-congo-zambia/
1135305020,20231023,20231023074500,043,043,04,1,4,1,4,-6.25978090766823,"Ho Chi Minh City, H? Chíinh, Vietnam, Republic Of",VM,VM20,74101,10.75,106.667,-3730078,20231023074500,https://en.vietnamplus.vn/vietnam-adopts-rapid-response-to-prevent-monkeypox-spread/270018.vnp
1135305022,20231023,20231023074500,040,040,04,1,2,1,2,1.73913043478261,Armenia,AM,AM,,40,45,AM,20231023074500,https://news.am/eng/news/788322.html
1135305024,20231023,20231023074500,040,040,04,1,2,1,2,-0.71428571428572,"Yerevan, Yerevan*, Armenia",AM,AM11,4936,40.1811,44.5136,-2325645,20231023074500,https://news.am/eng/news/788326.html
1135305049,20231023,20231023074500,173,173,17,4,10,1,10,-7.2992700729927,"Ohio, United States",US,USOH,,40.3736,-82.7755,OH,20231023074500,https://www.newsandsentinel.com/news/news-of-record/2023/10/belpre-police-250/
1135305054,20231023,20231023074500,010,010,01,1,4,1,4,5.37634408602151,Brazil,BR,BR,,-10,-55,BR,20231023074500,https://mb.com.ph/2023/10/23/ph-pride-uratex-now-a-record-holder-for-largest-human-mattress-domino-1
1135305055,20231023,20231023074500,010,010,01,1,5,1,5,2.53929866989117,"Rocky Mountains, Wyoming, United States",US,USWY,,43.3583,-110.917,897520,20231023074500,https://www.dailypolitical.com/2023/10/23/brokerages-set-hf-sinclair-co-nysedino-pt-at-62-54.html
1135305057,20231023,20231023074500,012,012,01,1,6,1,6,0.5328596802842,Chile,CI,CI,,-30,-71,CI,20231023074500,https://www.miningmx.com/news/gold/54737-what-does-mike-fraser-as-ceo-mean-for-gold-fields-shareholders/
1135305059,20231023,20231023074500,012,012,01,1,5,1,5,-2.46153846153846,Ireland,EI,EI,,53,-8,EI,20231023074500,https://www.siliconrepublic.com/enterprise/generative-ai-cyberattacks-pwc-ireland
1135305060,20231023,20231023074500,015,015,01,1,10,1,10,-4.67091295116773,,,,,,,,20231023074500,https://www.computing.co.uk/news/4137083/okta-confirms-breach-support-exposing-customer-files
1135305062,20231023,20231023074500,0331,033,03,1,10,1,10,-4.16666666666667,China,CH,CH,,35,105,CH,20231023074500,https://www.moneycontrol.com/news/business/illegal-loan-apps-meity-urges-rbi-to-design-more-detailed-kyc-to-ensure-traceability-11583441.html
1135305065,20231023,20231023074500,051,051,05,1,10,1,10,3.21100917431192,"Central Division, Central, Fiji",FJ,FJ01,40197,-18,178.333,-1187717,20231023074500,https://www.fijitimes.com/ceos-thank-police-officers/
1135305073,20231023,20231023074500,090,090,09,2,5,1,5,-4.56026058631922,"Dania Beach, Florida, United States",US,USFL,,26.0523,-80.1439,281279,20231023074500,https://ktoy1047.com/avoid-big-gulps-at-this-broward-7-eleven-a-florida-inspector-found-rat-feces/
1135305074,20231023,20231023074500,111,111,11,3,10,1,10,2.5974025974026,Canada,CA,CA,,60,-96,CA,20231023074500,https://www.actionforex.com/contributors/technical-analysis/524128-gbp-usd-attempts-recovery-usd-cad-grinds-higher/
1135305077,20231023,20231023074500,057,057,05,1,10,1,10,0,China,CH,CH,,35,105,CH,20231023074500,https://www.marketscreener.com/quote/stock/ENI-S-P-A-413403/news/Qatar-signs-27-year-gas-supply-deal-with-Italy-s-Eni-45122256/
1135305095,20231023,20231023074500,010,010,01,1,4,1,4,1.90641247833623,"Montreal, Quebec, Canada",CA,CA10,12713,45.5,-73.5833,-569541,20231023074500,https://www.dailypolitical.com/2023/10/23/brokerages-set-bank-of-montreal-tsebmo-pt-at-c132-58.html
1135305099,20231023,20231023074500,043,043,04,1,3,1,3,2.7027027027027,"Fujian, Fujian, China",CH,CH07,13011,26.545,117.843,-1905684,20231023074500,https://global.chinadaily.com.cn/a/202310/23/WS65361831a31090682a5ea2df.html
1135305109,20231023,20231023074500,111,111,11,3,10,1,10,3.42679127725856,"Weiqiao, Anhui, China",CH,CH01,12999,29.771,118.076,-1930311,20231023074500,https://autonews.gasgoo.com/new_energy/70028959.html
1135305110,20231023,20231023074500,111,111,11,3,3,1,3,7.09459459459459,"Wuhan, Hubei, China",CH,CH12,13124,30.5833,114.267,-1930776,20231023074500,https://autonews.gasgoo.com/new_energy/70028957.html
1135305119,20231023,20231023074500,040,040,04,1,2,1,2,2.08955223880597,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20231023074500,https://oilprice.com/Latest-Energy-News/World-News/Russia-To-Boost-Natural-Gas-Supply-To-Hungary-And-China.html
1135305129,20231023,20231023074500,112,112,11,3,1,1,1,-6.22950819672131,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20231023074500,https://en.apa.az/asia/philippines-labels-china-as-an-aggressor-fanning-tensions-in-the-south-china-sea-414734
1135305131,20231023,20231023074500,114,114,11,3,2,1,2,-4.25824175824175,"Manila, Manila, Philippines",RP,RPD9,24210,14.6042,120.982,-2437894,20231023074500,https://www.rnz.co.nz/news/world/500848/philippines-labels-china-as-an-aggressor-fanning-tensions-in-the-south-china-sea
1135305150,20231023,20231023074500,111,111,11,3,3,1,3,6.42857142857143,"Tashkent, Toshkent Shahri, Uzbekistan",UZ,UZ13,37316,41.3167,69.25,-2579372,20231023074500,https://autonews.gasgoo.com/china_news/70028956.html
1135305153,20231023,20231023074500,010,010,01,1,10,1,10,-7.69230769230765,"California, United States",US,USCA,,36.17,-119.746,CA,20231023074500,https://ktoy1047.com/the-most-dangerous-town-of-california-having-very-high-crime-rates/
1135305155,20231023,20231023074500,012,012,01,1,10,1,10,-9.58164642375167,"Miami, Florida, United States",US,USFL,FL086,25.7743,-80.1937,295004,20231023074500,https://www.butlereagle.com/20231023/fbi-report-violent-crime-decreases-to-pre-pandemic-levels-but-property-crime-is-on-the-rise/
1135305157,20231023,20231023074500,020,020,02,1,4,1,4,-3.24189526184539,"Telegraph Pass, Arizona, United States",US,USAZ,,32.6606,-114.327,12226,20231023074500,https://arizonadailyindependent.com/2023/10/22/prayers-offered-up-for-two-border-patrol-agents-injured-at-i-8-checkpoint/
1135305167,20231023,20231023074500,090,090,09,2,5,1,5,-6.55737704918033,"Ali Hasan, Sindh, Pakistan",PK,PK05,40400,27.0667,68.3264,6131843,20231023074500,https://www.dawn.com/news/1782942/beheaded-stripped-body-of-missing-boy-found-in-fields-in-kasur
1135305182,20231023,20231023074500,020,020,02,1,10,1,10,2.64227642276423,,,,,,,,20231023074500,https://www.butlereagle.com/20231023/preston-park-holds-third-annual-5k-run/
1135305195,20231023,20231023074500,192,192,19,4,10,1,10,1.52143845089904,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20231023074500,https://ktoy1047.com/this-city-in-the-u-s-has-the-highest-billionaires-count/
