globaleventid,sqldate,ingest_time,eventcode,eventbasecode,eventrootcode,quadclass,numentions,numsources,numarticles,avgtone,actiongeo_fullname,actiongeo_countrycode,actiongeo_adm1code,actiongeo_adm2code,actiongeo_lat,actiongeo_lon,actiongeo_featureid,dateadded,sourceurl
1149161339,20240101,20240101003000,010,010,01,1,8,2,8,-0.64102564102564,"Colorado, United States",US,USCO,,39.0646,-105.327,CO,20240101003000,https://www.kkoh.com/news/trump-attorney-binnall-to-newsmax-bureaucrats-out-to-get-trump/
1149161355,20240101,20240101003000,040,040,04,1,10,1,10,-1.42857142857143,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20240101003000,https://biztoc.com/x/5801301997daf854
1149161399,20240101,20240101003000,010,010,01,1,10,1,10,-1.87265917602997,,,,,,,,20240101003000,https://www.elwakt.com/news/64e399844.html
1149161400,20240101,20240101003000,1123,112,11,3,4,1,4,-6.15079365079366,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167,-1044367,20240101003000,https://www.abc.net.au/news/2024-01-01/russia-drone-strikes-putin-speech/103276654
1149161402,20240101,20240101003000,140,140,14,3,4,1,4,-3.08788598574821,"Dublin, Dublin, Ireland",EI,EI07,18288,53.3331,-6.24889,-1502554,20240101003000,https://www.limerickleader.ie/news/national-news/1384023/taoiseach-refuses-to-change-lifestyle-despite-heightened-threat-from-far-right.html
1149161465,20240101,20240101003000,020,020,02,1,10,1,10,-2.90519877675841,,,,,,,,20240101003000,https://news.yahoo.com/chief-justice-centers-supreme-court-230000471.html
1149161477,20240101,20240101003000,110,110,11,3,4,1,4,-5.87515299877601,"Clark County, Nevada, United States",US,USNV,,36.0003,-114.876,863600,20240101003000,https://elynews.com/2023/12/31/lawyer-wants-fake-elector-case-dismissed-says-choice-of-vegas-venue-is-stretching/
1149161495,20240101,20240101003000,111,111,11,3,5,1,5,-2.71940667490729,"Pyongyang, P'yongyang-si, North Korea",KN,KN12,39681,39.0194,125.755,-183459,20240101003000,https://www.theepochtimes.com/world/north-korea-to-launch-new-satellites-build-drones-calling-war-inevitable-5556011
1149161499,20240101,20240101003000,040,040,04,1,7,1,7,-1.93548387096774,"Pyongyang, P'yongyang-si, North Korea",KN,KN12,39681,39.0194,125.755,-183459,20240101003000,https://borneobulletin.com.bn/north-koreas-kim-orders-military-to-prepare-for-war/
1149161504,20240101,20240101003000,051,051,05,1,10,1,10,-0.84033613445379,"Wisconsin, United States",US,USWI,,44.2563,-89.6385,WI,20240101003000,https://www.1059thehog.com/2023/12/31/former-state-senator-applauds-scowis-redistricting-ruling/
1149161553,20240101,20240101003000,020,020,02,1,10,1,10,-4.28571428571428,,,,,,,,20240101003000,https://biztoc.com/x/7c36bf9136ef8ad3
1149161559,20240101,20240101003000,070,070,07,2,10,1,10,1.36986301369863,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,191147,9.08333,7.53333,-1997013,20240101003000,https://punchng.com/review-builders-registration-act-corbon-tells-lawmakers/
1149161611,20240101,20240101003000,042,042,04,1,2,1,2,-9.47867298578199,Thailand,TH,TH,,15,100,TH,20240101003000,https://www.columbian.com/news/2023/dec/31/more-rohingya-refugees-arrive-in-indonesia-despite-rejection-from-locals/
1149161628,20240101,20240101003000,010,010,01,1,4,1,4,-1.30293159609121,"Chukotka, Chukotskiy Avtonomnyy Okrug, Russia",RS,RS15,25042,67.5,172,-2899578,20240101003000,https://www.theepochtimes.com/world/putin-lauds-russian-unity-in-his-new-years-address-as-ukraine-war-overshadows-celebration-5556114
1149161723,20240101,20240101003000,010,010,01,1,2,1,2,-0.25,"Omaha, Nebraska, United States",US,USNE,NE055,41.2586,-95.9378,835483,20240101003000,https://www.wowt.com/2023/12/31/omaha-bar-providing-non-alcoholic-alternatives-dry-january/
1149161729,20240101,20240101003000,020,020,02,1,6,1,6,-4.37956204379562,"Clay County, North Carolina, United States",US,USNC,,35.0501,-83.7666,1008546,20240101003000,https://www.wsbtv.com/news/national/18-year-old-man-drowns-while-duck-hunting-near-georgianorth-carolina-border/LP55FIJFV5D25HHHLBMVWUMQ7M/
1149161747,20240101,20240101003000,080,080,08,2,10,1,10,-1.20068610634648,"Kansas, United States",US,USKS,,38.5111,-96.8005,KS,20240101003000,https://www.agrinews-pubs.com:443/business/2023/12/29/fed-survey-sees-little-change-in-ag-conditions/
1149161748,20240101,20240101003000,080,080,08,2,9,1,9,1.09375,"Ohio, United States",US,USOH,,40.3736,-82.7755,OH,20240101003000,https://ysnews.com/news/2014/05/new-bridge-honors-builder-richard-eastman
1149161752,20240101,20240101003000,120,120,12,3,6,1,6,2.09059233449478,"Volusia County, Florida, United States",US,USFL,,29.0836,-81.2081,306921,20240101003000,https://www.fox35orlando.com/news/fireworks-laws-in-florida-are-they-permitted-on-new-years-eve
1149161754,20240101,20240101003000,141,141,14,3,4,1,4,5.46163849154747,"Danville, Illinois, United States",US,USIL,IL183,40.1245,-87.63,406949,20240101003000,https://www.agrinews-pubs.com:443/livestock/2023/12/31/illinois-veterinary-professionals-recognized-for-excellence-in-animal-health-care/
1149161760,20240101,20240101003000,190,190,19,4,2,1,2,-4.50704225352113,Australia,AS,AS,,-25,135,AS,20240101003000,https://www.cbsnews.com/losangeles/news/shark-kills-man-maui-hawaii-surfing-paia-bay/
1149161813,20240101,20240101003000,112,112,11,3,10,1,10,-5.52486187845304,,,,,,,,20240101003000,https://www.wsbtv.com/news/local/atlanta/2-men-broke-into-convenience-store-through-air-conditioner-christmas-eve-atlanta-police-say/HDBI5LTCMZH2ZLOFGYLIM3ODEE/
1149161865,20240101,20240101003000,020,020,02,1,4,1,4,-5.77281191806332,Zimbabwe,ZI,ZI,,-19,29,ZI,20240101003000,https://www.chronicle.co.zw/bulawayo-holds-provincial-traffic-awareness-campaign/
1149162238,20230101,20240101004500,043,043,04,1,10,1,10,0.45454545454546,Russia,RS,RS,,60,100,RS,20240101004500,https://www.saltlakecitysun.com/news/274081479/us-to-buy-3-million-barrels-of-oil-to-replenish-strategic-reserves
1149162241,20230101,20240101004500,051,051,05,1,6,1,6,-0.7125890736342,"Seoul, Soul-t'ukpyolsi, South Korea",KS,KS11,24984,37.5664,127,-716583,20240101004500,https://en.yna.co.kr/view/AEN20231231001400315
1149162244,20231202,20240101004500,190,190,19,4,2,1,2,-5.5,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20240101004500,https://www.bostonglobe.com/2023/12/31/world/russia-pounds-ukrainian-city-ahead-new-year-putin-tries-project-normalcy/
1149162247,20240101,20240101004500,190,190,19,4,6,1,6,-7.09219858156029,Sudan,SU,SU,,16,30,SU,20240101004500,http://www.jordantimes.com/news/region/sudans-rsf-chief-djibouti-amid-ceasefire-efforts
1149162248,20240101,20240101004500,036,036,03,1,5,1,5,2.60663507109005,"Verlem, India (general), India",IN,IN00,17696,15.05,74.25,-2114391,20240101004500,https://www.heraldgoa.in/Goa/The-hills-of-Sanguem-are-alive-with-the-vibrance-of-ripe-juicy-strawberries/215954
1149162251,20240101,20240101004500,043,043,04,1,6,1,6,-3.59550561797753,Ireland,EI,EI,,53,-8,EI,20240101004500,https://www.aceshowbiz.com/news/view/00217420.html
1149162255,20240101,20240101004500,020,020,02,1,10,1,10,-8.6614173228346,"Carroll County, Mississippi, United States",US,USMS,,33.4537,-89.9015,695732,20240101004500,https://www.wbng.com/2023/12/31/teen-killed-during-hunting-accident-appears-accidental-authorities-say/
1149162258,20240101,20240101004500,042,042,04,1,6,1,6,1.74129353233831,"Miami, Florida, United States",US,USFL,FL086,25.7743,-80.1937,295004,20240101004500,https://shelterislandreporter.timesreview.com/2023/12/31/a-day-in-the-life-of-the-shelter-island-town-clerks-office/
1149162259,20240101,20240101004500,042,042,04,1,5,1,5,2.78551532033426,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20240101004500,https://ew.com/the-crown-prince-harry-luther-ford-inspired-to-audition-text-8421051
1149162260,20240101,20240101004500,042,042,04,1,5,1,5,0.163132137031,Philippines,RP,RP,,13,122,RP,20240101004500,https://opinion.inquirer.net/169537/when-the-left-is-more-christian-than-the-so-called-christians
1149162264,20240101,20240101004500,190,190,19,4,3,1,3,-2.2703818369453,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,20240101004500,https://www.bostonglobe.com/2023/12/31/world/new-years-eve-sweeps-across-mideast-europe-wars-cast-shadow-2024/
1149162272,20240101,20240101004500,040,040,04,1,10,1,10,1.06951871657754,,,,,,,,20240101004500,https://www.timesleader.com/news/1641236/wb-city-government-officials-to-be-sworn-in-tuesday
1149162273,20240101,20240101004500,173,173,17,4,6,1,6,-2.73972602739726,"Texas, United States",US,USTX,,31.106,-97.6475,TX,20240101004500,https://www.newsweek.com/democrats-face-outcry-putting-target-supreme-court-justices-1856832
1149162275,20240101,20240101004500,042,042,04,1,5,1,5,4.29090909090909,"Pennsylvania, United States",US,USPA,,40.5773,-77.264,PA,20240101004500,https://www.timesleader.com/opinion/columns/1641231/dhs-secretary-touts-shapiros-first-year-in-office
1149162282,20240101,20240101004500,0841,084,08,2,2,1,2,2.68336314847942,"Copenhagen, Køavn*, Denmark",DA,DA05,15213,55.6667,12.5833,-2745636,20240101004500,https://www.staradvertiser.com/2023/12/31/breaking-news/denmarks-queen-margrethe-ii-to-step-down-from-throne/
1149162287,20240101,20240101004500,010,010,01,1,2,1,2,0,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20240101004500,https://deadline.com/2023/12/scott-frank-script-doctor-saving-private-ryan-1235684157/
1149162288,20240101,20240101004500,014,014,01,1,2,1,2,-6.43203883495143,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20240101004500,https://www.foxbusiness.com/lifestyle/toxic-positivity-work-too-much-optimism-can-hurt-employee-productivity-experts
1149162292,20240101,20240101004500,042,042,04,1,2,1,2,1.61943319838057,"Lubbock, Texas, United States",US,USTX,TX303,33.5779,-101.855,1374760,20240101004500,https://www.kcbd.com/2024/01/01/city-lubbock-hosting-meetings-help-residents-select-new-retail-electric-provider/
1149162294,20240101,20240101004500,084,084,08,2,4,1,4,-4.08163265306123,"Chillicothe, Missouri, United States",US,USMO,MO117,39.7953,-93.5524,715783,20240101004500,https://news.yahoo.com/gypsy-rose-blanchard-takes-social-220822373.html
1149162296,20240101,20240101004500,173,173,17,4,6,1,6,1.68421052631579,"Lowville, New York, United States",US,USNY,NY049,43.7867,-75.4919,956123,20240101004500,https://www.wwnytv.com/2023/12/31/2023-year-review-people-places/
1149162298,20240101,20240101004500,193,193,19,4,2,1,2,-3.40218712029162,"Colorado, United States",US,USCO,,39.0646,-105.327,CO,20240101004500,https://www.latimes.com/world-nation/story/2023-12-31/maine-state-official-who-removed-trump-from-ballot-targeted-in-swatting-call-at-her-home
1149162299,20240101,20240101004500,042,042,04,1,8,1,4,5.26315789473684,American Samoa,AQ,AQ,,-14.32,-170.68,AQ,20240101004500,https://inlandnewstoday.com/story.php?s=73331
1149162300,20240101,20240101004500,042,042,04,1,2,1,2,-7.58122743682311,"Hodeida, Al ?udaydah, Yemen",YM,YM08,32740,14.7978,42.9545,-3183075,20240101004500,http://www.jordantimes.com/news/region/us-strikes-kill-10-houthi-rebels-attacking-ship-red-sea
1149162310,20240101,20240101004500,012,012,01,1,6,1,4,-1.88679245283018,"Club Terrace, Victoria, Australia",AS,AS07,5372,-37.5333,148.95,-1565987,20240101004500,https://www.abc.net.au/news/rural/2024-01-01/native-timber-logging-ends-in-victoria-orbost-vicforests/103270172
1149162313,20240101,20240101004500,042,042,04,1,3,1,3,2.93367346938776,Finland,FI,FI,,64,26,FI,20240101004500,https://www.hydrocarbons-technology.com/contractors/processing-equipment-control-and-automation/kemppi/
1149162317,20240101,20240101004500,051,051,05,1,10,1,10,5.95238095238095,"Baku, Baki*, Azerbaijan",AJ,AJ09,534,40.3953,49.8822,-2705195,20240101004500,https://menafn.com/1107672849/Capital-Of-Azerbaijan-Welcomes-2024-With-Grand-Salute-PHOTO
1149162320,20240101,20240101004500,0353,035,03,1,1,1,1,1.25628140703518,"Schengen, Grevenmacher, Luxembourg",LU,LU02,19179,49.4717,6.36583,-1736405,20240101004500,https://global.chinadaily.com.cn/a/202401/01/WS6591fd27a3105f21a5079e7d.html
1149162322,20240101,20240101004500,173,173,17,4,10,1,10,-5.83657587548638,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20240101004500,https://www.wonkette.com/p/2023-the-year-george-santos-truly
1149162323,20240101,20240101004500,010,010,01,1,10,1,10,-2.10772833723654,"Hangzhou, Zhejiang, China",CH,CH02,13319,30.2553,120.169,-1908366,20240101004500,https://www.foxbusiness.com/markets/maersk-pauses-red-sea-voyages-day-after-houthis-attack-ship
1149162324,20240101,20240101004500,010,010,01,1,3,1,3,-4.71204188481675,"Red Sea, Djibouti (general), Djibouti",DJ,DJ00,25312,19,39.5,-2037160,20240101004500,https://wondradio.com/abc-world/0175448b21192bd4cebb85eb863d52da
1149162336,20240101,20240101004500,010,010,01,1,8,1,4,1.04712041884817,Canada,CA,CA,,60,-96,CA,20240101004500,https://www.aceshowbiz.com/news/view/00217424.html
1149162341,20240101,20240101004500,020,020,02,1,6,1,6,0.69204152249135,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,191147,9.08333,7.53333,-1997013,20240101004500,https://www.bbc.co.uk/news/world-africa-67832831
1149162342,20240101,20240101004500,020,020,02,1,4,2,4,0.67039518200564,"Lagos, Lagos, Nigeria",NI,NI05,191416,6.45306,3.39583,-2017355,20240101004500,https://news.yahoo.com/nigerian-teens-clueless-computers-aiming-001743352.html
1149162345,20240101,20240101004500,010,010,01,1,4,1,4,-8.43023255813953,"Houston, Texas, United States",US,USTX,TX201,29.7633,-95.3633,1380948,20240101004500,https://www.foxnews.com/us/houston-man-alzheimers-brutally-beaten-robbed-parking-lot
1149162349,20240101,20240101004500,090,090,09,2,20,1,10,-3.66088631984586,"Texas, United States",US,USTX,,31.106,-97.6475,TX,20240101004500,https://mykiss1031.com/ixp/156/p/texas-police-search-vehicle-no-warrant/
1149162351,20240101,20240101004500,173,173,17,4,6,1,6,-4.24895272292041,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20240101004500,https://wondradio.com/abc-national/483dc9e463d8cd32bcdaeef3df7cba7c
1149162363,20240101,20240101004500,173,173,17,4,8,1,8,-14.8514851485149,"Las Vegas, Nevada, United States",US,USNV,,36.175,-115.137,847388,20240101004500,https://www.kolotv.com/2024/01/01/las-vegas-police-officer-arrested-felony-stalking-charge/
1149162364,20240101,20240101004500,173,173,17,4,5,1,5,-5.55555555555555,"Texas, United States",US,USTX,,31.106,-97.6475,TX,20240101004500,https://wfin.com/fox-national-news/armed-off-duty-cop-sends-suspected-carjackers-fleeing-as-crime-spirals-near-nations-capital/
1149162366,20240101,20240101004500,111,111,11,3,6,1,6,-1.45278450363196,"Colorado, United States",US,USCO,,39.0646,-105.327,CO,20240101004500,https://www.businessinsider.com/lauren-boebert-colorado-house-district-switch-2024-elections-gop-conservatives-2023-12
1149162395,20240101,20240101004500,020,020,02,1,10,1,10,0.89820359281437,,,,,,,,20240101004500,https://www.mamamia.com.au/school-shopping-tips-2024/
1149162425,20240101,20240101004500,010,010,01,1,5,1,5,-3.21608040201005,India,IN,IN,,20,77,IN,20240101004500,https://www.financialexpress.com/opinion/rocky-road-ahead-for-rodtep-the-us-and-the-eu-cvds-on-rodtep-coverage-dont-augur-well-for-the-scheme/3352127/
1149162426,20240101,20240101004500,012,012,01,1,5,1,5,-1.12359550561798,"Accra, Greater Accra, Ghana",GH,GH01,190655,5.55,-0.216667,-2067935,20240101004500,https://gna.org.gh/2023/12/2024-exhibit-high-level-of-integrity-professionalism-at-all-times-jusag-tells-members/
1149162430,20240101,20240101004500,023,023,02,1,10,1,10,0,,,,,,,,20240101004500,https://www.kvrr.com/2023/12/31/crews-respond-to-house-fire-in-richland-county/
1149162435,20240101,20240101004500,050,050,05,1,5,1,5,0.43336944745396,India,IN,IN,,20,77,IN,20240101004500,https://www.financialexpress.com/policy/economy-run-up-to-the-interim-budget-2024-25-capex-growth-to-slow-outlay-may-be-up-10-3352110/
1149162437,20240101,20240101004500,060,060,06,2,4,1,4,-0.70796460176991,"Madhya Pradesh, Madhya Pradesh, India",IN,IN35,17744,23.5,78.5,-2103026,20240101004500,https://www.hindustantimes.com/india-news/the-tricky-business-of-playing-the-castes-card-looking-ahead-into-2024-101704047718292.html
1149162443,20240101,20240101004500,043,043,04,1,8,1,8,1.24223602484472,"Amman, (JO11), Jordan",JO,JO11,36728,31.95,35.9333,-970362,20240101004500,http://www.jordantimes.com/news/local/baptism-site-welcomes-record-212000-visitors-2023
1149162445,20240101,20240101004500,020,020,02,1,10,1,10,-2.39234449760766,"Nagargao, India (general), India",IN,IN00,17679,15.5667,74.15,-2105392,20240101004500,https://www.heraldgoa.in/Goa/Deadline-over-but-Tiger-Reserve-still-a-dream/215958
1149162458,20240101,20240101004500,017,017,01,1,5,1,5,6.25850340136055,,,,,,,,20240101004500,https://screenrant.com/doctor-who-ncuti-gatwa-matt-smith-advice/
1149162481,20240101,20240101004500,051,051,05,1,2,1,2,13.5135135135135,Azerbaijan,AJ,AJ,,40.5,47.5,AJ,20240101004500,https://en.trend.az/azerbaijan/politics/3844514.html
1149162529,20240101,20240101004500,120,120,12,3,8,1,8,-1.63934426229509,United States,US,US,,39.828175,-98.5795,US,20240101004500,https://auckland.scoop.co.nz/2024/01/
1149162575,20240101,20240101004500,195,195,19,4,12,2,12,-4.851966873706,"Red Sea, Djibouti (general), Djibouti",DJ,DJ00,25312,19,39.5,-2037160,20240101004500,https://www.limaohio.com/top-stories/2023/12/31/us-navy-helicopters-fire-at-yemens-houthi-rebels-and-kill-several-in-latest-red-sea-shipping-attack/
1149162582,20240101,20240101004500,090,090,09,2,10,1,10,-2.05128205128205,,,,,,,,20240101004500,http://www.jordantimes.com/news/business/boeing-shares-lower-it-urges-737-max-inspections
1149162584,20240101,20240101004500,051,051,05,1,8,2,8,-1.9867061498702,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20240101004500,https://news.yahoo.com/eve-sweeps-across-mideast-europe-001551777.html
1149162622,20240101,20240101004500,010,010,01,1,10,1,10,0,"Rogun, Districts Under Republic Administation, Tajikistan",TI,TI05,37625,38.7826,69.8708,-2556788,20240101004500,https://menafn.com/1107672847/Tajikistan-Reveals-Timeline-For-Commissioning-Third-Unit-Of-Rogun-HPP
1149162644,20240101,20240101004500,017,017,01,1,10,1,10,2.62295081967213,"Iowa, United States",US,USIA,,42.0046,-93.214,IA,20240101004500,https://kiow.com/2023/12/31/north-iowa-outdoors-first-day-hikes-scheduled/
1149162670,20240101,20240101004500,172,172,17,4,6,1,6,-7.75862068965517,"Beltrami County, Minnesota, United States",US,USMN,,47.9166,-94.9003,659449,20240101004500,https://www.kvrr.com/2023/12/31/vehicle-restriction-on-upper-red-lake/
1149162741,20240101,20240101004500,010,010,01,1,10,1,10,-0.30769230769231,,,,,,,,20240101004500,https://www.mediaite.com/news/msnbcs-kornacki-has-devastating-report-on-bidens-epic-bad-polling-for-new-year/
1149163112,20230101,20240101010000,051,051,05,1,1,1,1,-5.12820512820513,Ukraine,UP,UP,,49,32,UP,20240101010000,https://www.aljazeera.com/program/inside-story/2023/12/31/is-the-war-in-ukraine-at-a-stalemate-3
1149163115,20231202,20240101010000,071,071,07,2,4,1,4,-5.59701492537314,"Gloucestershire, Gloucestershire, United Kingdom",UK,UKE6,40113,51.8333,-2.16667,-2597217,20240101010000,https://www.wiltsglosstandard.co.uk/news/national/24020404.police-northern-ireland-slowly-strangled-government---federation/
1149163117,20240101,20240101010000,070,070,07,2,2,1,2,-3.09789343246592,Afghanistan,AF,AF,,33,66,AF,20240101010000,https://www.livemint.com/opinion/online-views/goodbye-multipolarity-hello-bipolarity-11704047080569.html
1149163122,20240101,20240101010000,030,030,03,1,3,1,3,-1.53846153846154,"Mogadore, Ohio, United States",US,USOH,OH153,41.0464,-81.3979,1077531,20240101010000,https://www.rubbernews.com/expansion/hexpol-silicones-continues-grow-triples-space-akron
1149163123,20240101,20240101010000,040,040,04,1,10,1,10,-0.14866204162538,"Town Of Avon, Colorado, United States",US,USCO,,39.6448,-106.514,2411658,20240101010000,https://www.vaildaily.com/news/what-is-the-safest-way-to-cross-us-highway-6-avon-seeks-solution-for-busy-intersection/
1149163130,20240101,20240101010000,042,042,04,1,8,1,8,6.88705234159779,"Edinburgh, Edinburgh, City of, United Kingdom",UK,UKU8,40173,55.95,-3.2,-2595386,20240101010000,https://www.dailyrecord.co.uk/news/scottish-news/happy-new-year-2024-scotland-31777997
1149163133,20240101,20240101010000,190,190,19,4,2,1,2,-0.37220843672457,"Brize Norton, Oxfordshire, United Kingdom",UK,UKK2,40127,51.7667,-1.56667,-2590939,20240101010000,https://www.bbc.com/news/uk-67844356
1149163136,20240101,20240101010000,040,040,04,1,5,1,5,1.1443661971831,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,20240101010000,https://www.johansen.se/blog/2023/12/31/cabinet-papers-2003-howard-government-sends-australia-into-the-iraq-war/
1149163139,20240101,20240101010000,020,020,02,1,2,1,2,3.485254691689,"Dakar, Dakar, Senegal",SG,SG01,,14.7367,-17.6339,-2266494,20240101010000,https://www.premiumtimesng.com/opinion/655492-the-great-buhaba-toyin-falola-at-71-by-serges-kamga.html
1149163145,20240101,20240101010000,042,042,04,1,8,1,8,-1.53958944281525,"Tonle Sap, Cambodia (general), Cambodia",CB,CB00,12390,11.5634,104.939,-1032576,20240101010000,https://news.mongabay.com/list/vietnam/
1149163147,20240101,20240101010000,036,036,03,1,5,1,5,-5.22875816993464,South Korea,KS,KS,,37,127.5,KS,20240101010000,https://www.webwire.com/ViewPressRel.asp?aId=316018
1149163152,20240101,20240101010000,043,043,04,1,4,1,4,-3.1104199066874,"Puerto Vallarta, Jalisco, Mexico",MX,MX14,20887,20.6167,-105.25,-1690444,20240101010000,https://kitchener.ctvnews.ca/most-read-stories-of-the-week-rescheduled-christmas-flight-stolen-butter-doordash-house-crash-1.6706426
1149163154,20240101,20240101010000,190,190,19,4,10,1,10,-7.61802575107297,"Shati, Khuzestan, Iran",IR,IR15,41115,31.6143,48.5643,-3764889,20240101010000,https://legalinsurrection.com/2023/12/u-s-navy-sinks-three-houthi-boats-attacking-cargo-ship-in-red-sea/
1149163155,20240101,20240101010000,046,046,04,1,20,2,20,-0.38160137204988,"Melitopol, Zaporiz'ka Oblast', Ukraine",UP,UP26,28566,46.8489,35.3653,-1046418,20240101010000,https://menafn.com/1107672841/President-Zelensky-Delivers-New-Years-Address
1149163156,20240101,20240101010000,040,040,04,1,3,1,3,-2.86944045911047,"Capitol Hill, District of Columbia, United States",US,USDC,,38.889,-77.0003,529313,20240101010000,https://www.theyeshivaworld.com/news/general/2250296/sen-fetterman-says-he-thought-his-depression-treatment-would-end-his-political-career.html
1149163158,20240101,20240101010000,042,042,04,1,1,1,1,0.53285968028419,"Cincinnati Water Works, Ohio, United States",US,USOH,,39.0742,-84.4213,1080065,20240101010000,https://www.yahoo.com/news/epa-wants-lead-pipes-replaced-000052720.html
1149163159,20240101,20240101010000,042,042,04,1,8,1,8,-0.60240963855422,"University Of Minnesota, Minnesota, United States",US,USMN,,44.0697,-93.5161,653528,20240101010000,https://www.huffpost.com/entry/ap-us-dentist-lawsuit-minnesota_n_6591ffa1e4b0cd3cf0e5a99b
1149163162,20240101,20240101010000,042,042,04,1,4,1,4,-10.022271714922,"Lawrenceville, New Jersey, United States",US,USNJ,NJ021,40.2973,-74.7296,877709,20240101010000,https://www.shorenewsnetwork.com/2023/12/31/arrested-new-jersey-jihadist-planned-to-attack-and-kill-americans/
1149163163,20240101,20240101010000,042,042,04,1,10,1,10,-7.08661417322835,"Kansas, United States",US,USKS,,38.5111,-96.8005,KS,20240101010000,https://www.wibw.com/2023/12/31/plane-forced-make-emergency-landing-western-kansas-following-engine-loss/
1149163167,20240101,20240101010000,043,043,04,1,2,1,2,-1.52941176470588,"Texas, United States",US,USTX,,31.106,-97.6475,TX,20240101010000,https://kkyr.com/ixp/156/p/texas-gun-law-facts/
1149163181,20240101,20240101010000,193,193,19,4,2,1,2,-4.11471321695761,"Maine, United States",US,USME,,44.6074,-69.3977,ME,20240101010000,https://www.theyeshivaworld.com/news/general/2250293/maine-official-who-removed-trump-from-ballot-targeted-in-swatting-call.html
1149163185,20240101,20240101010000,190,190,19,4,2,1,2,-4.06504065040651,"Balochistan, Balochistan, Pakistan",PK,PK02,40300,28.4785,65.6436,-2755738,20240101010000,https://pakobserver.net/fazls-convoy-comes-under-attack-in-di-khan/
1149163189,20240101,20240101010000,012,012,01,1,4,2,4,-0.98314606741573,"Orbost, Victoria, Australia",AS,AS07,5372,-37.6964,148.457,-1593292,20240101010000,https://www.brisbanetimes.com.au/politics/victoria/the-long-road-to-finding-a-life-after-logging-20231211-p5eql4.html
1149163202,20240101,20240101010000,051,051,05,1,10,1,10,6.95652173913043,Azerbaijan,AJ,AJ,,40.5,47.5,AJ,20240101010000,https://menafn.com/1107672851/For-Three-Years-Now-Azerbaijanis-Of-The-World-And-All-The-People-Of-Azerbaijan-Have-Been-Very-Excited-And-Are-Holding-Their-Head-Up-High-With-Dignity-President-Ilham-Aliyev
1149163205,20240101,20240101010000,010,010,01,1,10,1,10,-1.09689213893967,"Cleveland, Ohio, United States",US,USOH,OH035,41.4995,-81.6954,1066654,20240101010000,https://people.com/teen-boy-flying-ohio-ends-up-puerto-rico-by-accident-8421049
1149163208,20240101,20240101010000,015,015,01,1,10,1,10,-6.54362416107383,,,,,,,,20240101010000,https://www.thestar.com.my/news/nation/2024/01/01/court-tosses-defamation-suit-against-ayob-khan
1149163209,20240101,20240101010000,130,130,13,3,10,1,10,0,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,20240101010000,https://www.finanznachrichten.de/nachrichten-2024-01/61033882-hsbc-continental-europe-completion-of-the-sale-of-retail-banking-business-in-france-including-the-sale-of-hsbc-sfh-france-004.htm
1149163217,20240101,20240101010000,010,010,01,1,10,1,10,-6.51731160896131,"Wellington, New Zealand (general), New Zealand",NZ,NZ00,22391,-41.3,174.783,-1521348,20240101010000,https://kitchener.ctvnews.ca/much-more-complex-driving-situation-concerns-mount-over-rural-road-collisions-in-wellington-county-1.6706479
1149163224,20240101,20240101010000,015,015,01,1,3,3,3,-3.82775119617225,"Quebec, Quebec, Canada",CA,CA10,12750,47.5,-72,-571850,20240101010000,https://www.cochranetimespost.ca:443/news/local-news/going-to-get-groceries-and-drinking-a-bad-decision-driver-admits
1149163231,20240101,20240101010000,020,020,02,1,2,1,2,-0.44296788482834,"Helsinki, Eteläuomen Läi, Finland",FI,FI13,16230,60.1756,24.9342,-1364995,20240101010000,https://www.brandonsun.com/national/2023/12/31/quebec-city-looks-to-finlands-successful-approach-to-ending-homelessness
1149163236,20240101,20240101010000,010,010,01,1,10,1,10,0.7905138339921,Switzerland,SZ,SZ,,47,8,SZ,20240101010000,https://www.modernreaders.com/news/2024/01/01/swiss-life-holding-ag-otcmktsszlmy-short-interest-up-152-8-in-december.html
1149163238,20240101,20240101010000,061,061,06,2,10,1,10,6,China,CH,CH,,35,105,CH,20240101010000,https://www.streetinsider.com/Reuters/New+Zealand+says+Chinas+safeguard+duties+on+milk+powder+over/22578775.html
1149163240,20240101,20240101010000,071,071,07,2,10,1,10,0.86486486486486,China,CH,CH,,35,105,CH,20240101010000,https://www.chronicle.co.zw/home-grown-solutions-will-beat-sanctions/
