feature,importance,fold_id,horizon,model_name
num__fao_food_yoy_x_youth_unemp,0.014158939,1,7,model6_income_group_nolag
num__gta_harmful_events,0.0,1,7,model6_income_group_nolag
num__gta_harmful_events_z,0.016113622,1,7,model6_income_group_nolag
num__gta_liberalising_events,0.0,1,7,model6_income_group_nolag
num__gta_liberalising_events_z,0.009836956,1,7,model6_income_group_nolag
num__gta_30d_count,0.016481984,1,7,model6_income_group_nolag
num__gta_30d_count_z,0.007588607,1,7,model6_income_group_nolag
num__gta_90d_count,0.024885135,1,7,model6_income_group_nolag
num__gta_90d_count_z,0.008017746,1,7,model6_income_group_nolag
num__fx_pct_7d,0.0032297594,1,7,model6_income_group_nolag
num__fx_pct_30d,0.0022915828,1,7,model6_income_group_nolag
num__fx_pct_90d,0.0058277324,1,7,model6_income_group_nolag
num__fx_vol_7d,0.00374446,1,7,model6_income_group_nolag
num__fx_vol_30d,0.016983908,1,7,model6_income_group_nolag
num__oil_brent_pct_14d,0.0031160896,1,7,model6_income_group_nolag
num__oil_brent_pct_30d,0.004518615,1,7,model6_income_group_nolag
num__yield_us10y,0.012752108,1,7,model6_income_group_nolag
num__fx_pct_30d_z,0.009426105,1,7,model6_income_group_nolag
num__fx_vol_30d_z,0.011369697,1,7,model6_income_group_nolag
num__oil_brent_pct_30d_z,0.0,1,7,model6_income_group_nolag
num__gdp_growth,0.0,1,7,model6_income_group_nolag
num__gdp_per_capita_growth,0.00649753,1,7,model6_income_group_nolag
num__inflation_cpi_yoy,0.0,1,7,model6_income_group_nolag
num__unemployment_total,0.066832125,1,7,model6_income_group_nolag
num__unemployment_youth,0.0,1,7,model6_income_group_nolag
num__unemployment_sa,0.09028462,1,7,model6_income_group_nolag
num__unemployment_sa_z,0.0064550005,1,7,model6_income_group_nolag
num__unemployment_rate,0.0,1,7,model6_income_group_nolag
num__unemployment_rate_z,0.027280701,1,7,model6_income_group_nolag
num__earnings_monthly,0.0,1,7,model6_income_group_nolag
num__earnings_monthly_z,0.0,1,7,model6_income_group_nolag
num__political_stability_est,0.11602429,1,7,model6_income_group_nolag
num__voice_accountability_est,0.10534084,1,7,model6_income_group_nolag
num__government_effectiveness_est,0.0,1,7,model6_income_group_nolag
num__rule_of_law_est,0.02812407,1,7,model6_income_group_nolag
num__fx_pct_30d_x_instability,0.0,1,7,model6_income_group_nolag
num__oil_brent_pct_30d_x_inflation,0.0042772726,1,7,model6_income_group_nolag
num__economic_stress_index,0.0,1,7,model6_income_group_nolag
num__economic_stress_index_z,0.009436933,1,7,model6_income_group_nolag
num__labour_conflict_index,0.0,1,7,model6_income_group_nolag
num__labour_conflict_index_z,0.037477393,1,7,model6_income_group_nolag
num__protest_mobilisation_index,0.02325744,1,7,model6_income_group_nolag
num__protest_mobilisation_index_z,0.02867822,1,7,model6_income_group_nolag
num__food_cpi_inflation,0.0,1,7,model6_income_group_nolag
num__food_cpi_inflation_z,0.02510089,1,7,model6_income_group_nolag
num__energy_cpi_inflation,0.028339539,1,7,model6_income_group_nolag
num__energy_cpi_inflation_z,0.039352663,1,7,model6_income_group_nolag
num__month_sin,0.0,1,7,model6_income_group_nolag
num__month_cos,0.00436355,1,7,model6_income_group_nolag
num__fao_food_index_yoy,0.016980963,1,7,model6_income_group_nolag
num__fao_cereals_index_yoy,0.00705314,1,7,model6_income_group_nolag
num__fao_oils_index_yoy,0.014927071,1,7,model6_income_group_nolag
num__fao_food_index_yoy_above90,0.0,1,7,model6_income_group_nolag
num__fao_cereals_index_yoy_above90,0.0,1,7,model6_income_group_nolag
num__fao_cereals_index_yoy_lag1m,0.030131765,1,7,model6_income_group_nolag
num__fao_cereals_index_yoy_lag3m,0.014775606,1,7,model6_income_group_nolag
num__fao_cereals_index_yoy_lag6m,0.016946772,1,7,model6_income_group_nolag
num__fao_food_index_yoy_lag1m,0.0036106247,1,7,model6_income_group_nolag
num__fao_food_index_yoy_lag3m,0.007851261,1,7,model6_income_group_nolag
num__fao_cereals_yoy_x_instability,0.015743019,1,7,model6_income_group_nolag
num__fao_food_yoy_x_youth_unemp,0.022942388,1,7,model6_income_group_nolag
num__gta_harmful_events,0.0,1,7,model6_income_group_nolag
num__gta_harmful_events_z,0.04323641,1,7,model6_income_group_nolag
num__gta_liberalising_events,0.0,1,7,model6_income_group_nolag
num__gta_liberalising_events_z,0.018870715,1,7,model6_income_group_nolag
num__gta_30d_count,0.022449678,1,7,model6_income_group_nolag
num__gta_30d_count_z,0.01927351,1,7,model6_income_group_nolag
num__gta_90d_count,0.013894659,1,7,model6_income_group_nolag
num__gta_90d_count_z,0.010929277,1,7,model6_income_group_nolag
num__acled_7d_lag,0.28939104,2,7,model5_xgboost_tuned
num__acled_28d_lag,0.1525954,2,7,model5_xgboost_tuned
num__riot_7d_lag,0.002648608,2,7,model5_xgboost_tuned
num__riot_28d_lag,0.054812193,2,7,model5_xgboost_tuned
num__violence_7d_lag,0.0036198765,2,7,model5_xgboost_tuned
num__violence_28d_lag,0.014974416,2,7,model5_xgboost_tuned
num__protest_fat_7d_lag,0.0,2,7,model5_xgboost_tuned
num__protest_fat_28d_lag,0.000646048,2,7,model5_xgboost_tuned
num__fx_pct_7d,0.007036138,2,7,model5_xgboost_tuned
num__fx_pct_30d,0.004335082,2,7,model5_xgboost_tuned
num__fx_pct_90d,0.002443811,2,7,model5_xgboost_tuned
num__fx_vol_7d,0.0010049946,2,7,model5_xgboost_tuned
num__fx_vol_30d,0.00082209404,2,7,model5_xgboost_tuned
num__oil_brent_pct_14d,0.0023234927,2,7,model5_xgboost_tuned
num__oil_brent_pct_30d,0.008862963,2,7,model5_xgboost_tuned
num__yield_us10y,0.013422753,2,7,model5_xgboost_tuned
num__fx_pct_30d_z,0.0012194748,2,7,model5_xgboost_tuned
num__fx_vol_30d_z,0.0024995296,2,7,model5_xgboost_tuned
num__oil_brent_pct_30d_z,0.005114576,2,7,model5_xgboost_tuned
num__gdp_growth,0.003841143,2,7,model5_xgboost_tuned
num__gdp_growth_z,0.00899571,2,7,model5_xgboost_tuned
num__gdp_per_capita_growth,0.0072107967,2,7,model5_xgboost_tuned
num__gdp_per_capita_growth_z,0.0,2,7,model5_xgboost_tuned
num__inflation_cpi_yoy,0.0033058862,2,7,model5_xgboost_tuned
num__inflation_cpi_yoy_z,0.0054783565,2,7,model5_xgboost_tuned
num__unemployment_total,0.01949448,2,7,model5_xgboost_tuned
num__unemployment_total_z,0.0030976778,2,7,model5_xgboost_tuned
num__unemployment_youth,0.004878912,2,7,model5_xgboost_tuned
num__unemployment_youth_z,0.011451236,2,7,model5_xgboost_tuned
num__unemployment_sa,0.008606579,2,7,model5_xgboost_tuned
num__unemployment_sa_z,0.0029466315,2,7,model5_xgboost_tuned
num__unemployment_rate,0.013076496,2,7,model5_xgboost_tuned
num__unemployment_rate_z,0.0029595925,2,7,model5_xgboost_tuned
num__earnings_monthly,0.0,2,7,model5_xgboost_tuned
num__earnings_monthly_z,0.0012188966,2,7,model5_xgboost_tuned
num__political_stability_est,0.011116046,2,7,model5_xgboost_tuned
num__political_stability_est_z,0.011573015,2,7,model5_xgboost_tuned
num__voice_accountability_est,0.008800823,2,7,model5_xgboost_tuned
num__voice_accountability_est_z,0.03922789,2,7,model5_xgboost_tuned
num__government_effectiveness_est,0.03058609,2,7,model5_xgboost_tuned
num__government_effectiveness_est_z,0.041606437,2,7,model5_xgboost_tuned
num__rule_of_law_est,0.0062183645,2,7,model5_xgboost_tuned
num__rule_of_law_est_z,0.0019691396,2,7,model5_xgboost_tuned
num__fx_pct_30d_x_instability,0.0078084255,2,7,model5_xgboost_tuned
num__oil_brent_pct_30d_x_inflation,0.0031929743,2,7,model5_xgboost_tuned
num__economic_stress_index,0.00401858,2,7,model5_xgboost_tuned
num__economic_stress_index_z,0.0068419147,2,7,model5_xgboost_tuned
num__labour_conflict_index,0.0,2,7,model5_xgboost_tuned
num__labour_conflict_index_z,0.0051863748,2,7,model5_xgboost_tuned
num__protest_mobilisation_index,0.0,2,7,model5_xgboost_tuned
num__protest_mobilisation_index_z,0.0032546057,2,7,model5_xgboost_tuned
num__food_cpi_inflation,0.0029837787,2,7,model5_xgboost_tuned
num__food_cpi_inflation_z,0.0015461772,2,7,model5_xgboost_tuned
num__energy_cpi_inflation,0.0043231538,2,7,model5_xgboost_tuned
num__energy_cpi_inflation_z,0.0038581311,2,7,model5_xgboost_tuned
num__month_sin,0.011874535,2,7,model5_xgboost_tuned
num__month_cos,0.0071531283,2,7,model5_xgboost_tuned
num__fao_food_index_yoy,0.010833559,2,7,model5_xgboost_tuned
num__fao_cereals_index_yoy,0.006785279,2,7,model5_xgboost_tuned
num__fao_oils_index_yoy,0.0040428415,2,7,model5_xgboost_tuned
num__fao_food_index_yoy_above90,0.0,2,7,model5_xgboost_tuned
num__fao_cereals_index_yoy_above90,0.0,2,7,model5_xgboost_tuned
num__fao_cereals_index_yoy_lag1m,0.008006848,2,7,model5_xgboost_tuned
num__fao_cereals_index_yoy_lag3m,0.018509518,2,7,model5_xgboost_tuned
num__fao_cereals_index_yoy_lag6m,0.022239678,2,7,model5_xgboost_tuned
num__fao_food_index_yoy_lag1m,0.008912498,2,7,model5_xgboost_tuned
num__fao_food_index_yoy_lag3m,0.0036480227,2,7,model5_xgboost_tuned
num__fao_cereals_yoy_x_instability,0.003813214,2,7,model5_xgboost_tuned
num__fao_food_yoy_x_youth_unemp,0.008627362,2,7,model5_xgboost_tuned
num__gta_harmful_events,0.0,2,7,model5_xgboost_tuned
num__gta_harmful_events_z,0.00440989,2,7,model5_xgboost_tuned
num__gta_liberalising_events,0.0,2,7,model5_xgboost_tuned
num__gta_liberalising_events_z,0.0061362316,2,7,model5_xgboost_tuned
num__gta_30d_count,0.0036563408,2,7,model5_xgboost_tuned
num__gta_30d_count_z,0.004452242,2,7,model5_xgboost_tuned
num__gta_90d_count,0.0050205532,2,7,model5_xgboost_tuned
num__gta_90d_count_z,0.0034315102,2,7,model5_xgboost_tuned
num__fx_pct_7d,0.0020926697,2,7,model6_xgb_nolag
num__fx_pct_30d,0.0013909158,2,7,model6_xgb_nolag
num__fx_pct_90d,0.0030756306,2,7,model6_xgb_nolag
num__fx_vol_7d,0.0,2,7,model6_xgb_nolag
num__fx_vol_30d,0.003772992,2,7,model6_xgb_nolag
num__oil_brent_pct_14d,0.03668387,2,7,model6_xgb_nolag
num__oil_brent_pct_30d,0.008763975,2,7,model6_xgb_nolag
num__yield_us10y,0.030558346,2,7,model6_xgb_nolag
num__fx_pct_30d_z,0.0,2,7,model6_xgb_nolag
num__fx_vol_30d_z,0.0111417,2,7,model6_xgb_nolag
num__oil_brent_pct_30d_z,0.0074357586,2,7,model6_xgb_nolag
num__gdp_growth,0.010634242,2,7,model6_xgb_nolag
num__gdp_growth_z,0.012289447,2,7,model6_xgb_nolag
num__gdp_per_capita_growth,0.018555783,2,7,model6_xgb_nolag
num__gdp_per_capita_growth_z,0.008214883,2,7,model6_xgb_nolag
num__inflation_cpi_yoy,0.0,2,7,model6_xgb_nolag
num__inflation_cpi_yoy_z,0.0,2,7,model6_xgb_nolag
num__unemployment_total,0.0,2,7,model6_xgb_nolag
num__unemployment_total_z,0.0,2,7,model6_xgb_nolag
num__unemployment_youth,0.0,2,7,model6_xgb_nolag
num__unemployment_youth_z,0.012128884,2,7,model6_xgb_nolag
num__unemployment_sa,0.019978778,2,7,model6_xgb_nolag
num__unemployment_sa_z,0.009526349,2,7,model6_xgb_nolag
num__unemployment_rate,0.018644733,2,7,model6_xgb_nolag
num__unemployment_rate_z,0.0049995584,2,7,model6_xgb_nolag
num__earnings_monthly,0.010910828,2,7,model6_xgb_nolag
num__earnings_monthly_z,0.006805169,2,7,model6_xgb_nolag
num__political_stability_est,0.10284661,2,7,model6_xgb_nolag
num__political_stability_est_z,0.0110328775,2,7,model6_xgb_nolag
num__voice_accountability_est,0.017918741,2,7,model6_xgb_nolag
num__voice_accountability_est_z,0.0,2,7,model6_xgb_nolag
num__government_effectiveness_est,0.07252168,2,7,model6_xgb_nolag
num__government_effectiveness_est_z,0.04697437,2,7,model6_xgb_nolag
num__rule_of_law_est,0.034472786,2,7,model6_xgb_nolag
num__rule_of_law_est_z,0.024144795,2,7,model6_xgb_nolag
num__fx_pct_30d_x_instability,0.0,2,7,model6_xgb_nolag
num__oil_brent_pct_30d_x_inflation,0.013825808,2,7,model6_xgb_nolag
num__economic_stress_index,0.023427123,2,7,model6_xgb_nolag
num__economic_stress_index_z,0.01556663,2,7,model6_xgb_nolag
num__labour_conflict_index,0.0112267705,2,7,model6_xgb_nolag
num__labour_conflict_index_z,0.013438076,2,7,model6_xgb_nolag
num__protest_mobilisation_index,0.005468867,2,7,model6_xgb_nolag
num__protest_mobilisation_index_z,0.008280786,2,7,model6_xgb_nolag
num__food_cpi_inflation,0.015334822,2,7,model6_xgb_nolag
num__food_cpi_inflation_z,0.008255358,2,7,model6_xgb_nolag
num__energy_cpi_inflation,0.011429904,2,7,model6_xgb_nolag
num__energy_cpi_inflation_z,0.0067693247,2,7,model6_xgb_nolag
num__month_sin,0.01567314,2,7,model6_xgb_nolag
num__month_cos,0.0,2,7,model6_xgb_nolag
num__fao_food_index_yoy,0.0,2,7,model6_xgb_nolag
num__fao_cereals_index_yoy,0.008867826,2,7,model6_xgb_nolag
num__fao_oils_index_yoy,0.066493884,2,7,model6_xgb_nolag
num__fao_food_index_yoy_above90,0.0,2,7,model6_xgb_nolag
num__fao_cereals_index_yoy_above90,0.0,2,7,model6_xgb_nolag
num__fao_cereals_index_yoy_lag1m,0.028936166,2,7,model6_xgb_nolag
num__fao_cereals_index_yoy_lag3m,0.010605496,2,7,model6_xgb_nolag
num__fao_cereals_index_yoy_lag6m,0.10536415,2,7,model6_xgb_nolag
num__fao_food_index_yoy_lag1m,0.015172841,2,7,model6_xgb_nolag
num__fao_food_index_yoy_lag3m,0.0,2,7,model6_xgb_nolag
num__fao_cereals_yoy_x_instability,0.009020685,2,7,model6_xgb_nolag
num__fao_food_yoy_x_youth_unemp,0.0,2,7,model6_xgb_nolag
num__gta_harmful_events,0.0,2,7,model6_xgb_nolag
num__gta_harmful_events_z,0.0047700857,2,7,model6_xgb_nolag
num__gta_liberalising_events,0.0,2,7,model6_xgb_nolag
num__gta_liberalising_events_z,0.014869808,2,7,model6_xgb_nolag
num__gta_30d_count,0.015666697,2,7,model6_xgb_nolag
num__gta_30d_count_z,0.004748559,2,7,model6_xgb_nolag
num__gta_90d_count,0.014380097,2,7,model6_xgb_nolag
num__gta_90d_count_z,0.004890898,2,7,model6_xgb_nolag
num__acled_7d_lag,0.41102758,2,7,model5_income_group
num__acled_28d_lag,0.3339038,2,7,model5_income_group
num__riot_7d_lag,0.0,2,7,model5_income_group
num__riot_28d_lag,0.052952047,2,7,model5_income_group
num__violence_7d_lag,0.0,2,7,model5_income_group
num__violence_28d_lag,0.0,2,7,model5_income_group
num__protest_fat_7d_lag,0.0,2,7,model5_income_group
num__protest_fat_28d_lag,0.0,2,7,model5_income_group
num__fx_pct_7d,0.0,2,7,model5_income_group
num__fx_pct_30d,0.0,2,7,model5_income_group
num__fx_pct_90d,0.0,2,7,model5_income_group
num__fx_vol_7d,0.0,2,7,model5_income_group
num__fx_vol_30d,0.0043611876,2,7,model5_income_group
num__oil_brent_pct_14d,0.0,2,7,model5_income_group
num__oil_brent_pct_30d,0.0,2,7,model5_income_group
num__yield_us10y,0.0,2,7,model5_income_group
num__fx_pct_30d_z,0.0,2,7,model5_income_group
num__fx_vol_30d_z,0.0,2,7,model5_income_group
num__oil_brent_pct_30d_z,0.0,2,7,model5_income_group
num__gdp_growth,0.0,2,7,model5_income_group
num__gdp_growth_z,0.0,2,7,model5_income_group
num__gdp_per_capita_growth,0.0,2,7,model5_income_group
num__gdp_per_capita_growth_z,0.0,2,7,model5_income_group
num__inflation_cpi_yoy,0.0,2,7,model5_income_group
num__inflation_cpi_yoy_z,0.0,2,7,model5_income_group
num__unemployment_total,0.003251306,2,7,model5_income_group
num__unemployment_total_z,0.0,2,7,model5_income_group
num__unemployment_youth,0.0,2,7,model5_income_group
num__unemployment_youth_z,0.0,2,7,model5_income_group
num__unemployment_sa,0.004246409,2,7,model5_income_group
num__unemployment_sa_z,0.0,2,7,model5_income_group
num__unemployment_rate,0.01750655,2,7,model5_income_group
num__unemployment_rate_z,0.0083876895,2,7,model5_income_group
num__earnings_monthly,0.0,2,7,model5_income_group
num__earnings_monthly_z,0.0,2,7,model5_income_group
num__political_stability_est,0.0,2,7,model5_income_group
num__political_stability_est_z,0.0,2,7,model5_income_group
num__voice_accountability_est,0.0,2,7,model5_income_group
num__voice_accountability_est_z,0.0,2,7,model5_income_group
num__government_effectiveness_est,0.0089124255,2,7,model5_income_group
num__government_effectiveness_est_z,0.0,2,7,model5_income_group
num__rule_of_law_est,0.0,2,7,model5_income_group
num__rule_of_law_est_z,0.0,2,7,model5_income_group
num__fx_pct_30d_x_instability,0.0,2,7,model5_income_group
num__oil_brent_pct_30d_x_inflation,0.0,2,7,model5_income_group
num__economic_stress_index,0.0057249106,2,7,model5_income_group
num__economic_stress_index_z,0.0,2,7,model5_income_group
num__labour_conflict_index,0.0,2,7,model5_income_group
num__labour_conflict_index_z,0.0,2,7,model5_income_group
num__protest_mobilisation_index,0.0,2,7,model5_income_group
num__protest_mobilisation_index_z,0.0,2,7,model5_income_group
num__food_cpi_inflation,0.0,2,7,model5_income_group
num__food_cpi_inflation_z,0.0,2,7,model5_income_group
num__energy_cpi_inflation,0.0,2,7,model5_income_group
num__energy_cpi_inflation_z,0.008673697,2,7,model5_income_group
num__month_sin,0.01592756,2,7,model5_income_group
num__month_cos,0.0,2,7,model5_income_group
num__fao_food_index_yoy,0.02489682,2,7,model5_income_group
num__fao_cereals_index_yoy,0.0,2,7,model5_income_group
num__fao_oils_index_yoy,0.0,2,7,model5_income_group
num__fao_food_index_yoy_above90,0.0,2,7,model5_income_group
num__fao_cereals_index_yoy_above90,0.0,2,7,model5_income_group
num__fao_cereals_index_yoy_lag1m,0.0,2,7,model5_income_group
num__fao_cereals_index_yoy_lag3m,0.025085567,2,7,model5_income_group
num__fao_cereals_index_yoy_lag6m,0.033985544,2,7,model5_income_group
num__fao_food_index_yoy_lag1m,0.0,2,7,model5_income_group
num__fao_food_index_yoy_lag3m,0.0,2,7,model5_income_group
num__fao_cereals_yoy_x_instability,0.0048922263,2,7,model5_income_group
num__fao_food_yoy_x_youth_unemp,0.0,2,7,model5_income_group
num__gta_harmful_events,0.0,2,7,model5_income_group
num__gta_harmful_events_z,0.0,2,7,model5_income_group
num__gta_liberalising_events,0.0,2,7,model5_income_group
num__gta_liberalising_events_z,0.010448123,2,7,model5_income_group
num__gta_30d_count,0.0,2,7,model5_income_group
num__gta_30d_count_z,0.0049880547,2,7,model5_income_group
num__gta_90d_count,0.0,2,7,model5_income_group
num__gta_90d_count_z,0.020828547,2,7,model5_income_group
num__acled_7d_lag,0.019387763,2,7,model5_income_group
num__acled_28d_lag,0.13770106,2,7,model5_income_group
num__riot_7d_lag,0.0,2,7,model5_income_group
num__riot_28d_lag,0.018000457,2,7,model5_income_group
num__violence_7d_lag,0.006560779,2,7,model5_income_group
num__violence_28d_lag,0.019519094,2,7,model5_income_group
num__protest_fat_7d_lag,0.0,2,7,model5_income_group
num__protest_fat_28d_lag,0.0,2,7,model5_income_group
num__fx_pct_7d,0.0022057607,2,7,model5_income_group
num__fx_pct_30d,0.011745271,2,7,model5_income_group
num__fx_pct_90d,0.023440897,2,7,model5_income_group
num__fx_vol_7d,0.009265361,2,7,model5_income_group
num__fx_vol_30d,0.009094865,2,7,model5_income_group
num__oil_brent_pct_14d,0.0049234545,2,7,model5_income_group
num__oil_brent_pct_30d,0.0043865303,2,7,model5_income_group
num__yield_us10y,0.031940978,2,7,model5_income_group
num__fx_pct_30d_z,0.0011343714,2,7,model5_income_group
num__fx_vol_30d_z,0.017910143,2,7,model5_income_group
num__oil_brent_pct_30d_z,0.0069919126,2,7,model5_income_group
num__gdp_growth,0.014615727,2,7,model5_income_group
num__gdp_growth_z,0.0,2,7,model5_income_group
num__gdp_per_capita_growth,0.013892801,2,7,model5_income_group
num__gdp_per_capita_growth_z,0.0,2,7,model5_income_group
num__inflation_cpi_yoy,0.0,2,7,model5_income_group
num__inflation_cpi_yoy_z,0.0,2,7,model5_income_group
num__unemployment_total,0.0,2,7,model5_income_group
num__unemployment_total_z,0.0,2,7,model5_income_group
num__unemployment_youth,0.02631774,2,7,model5_income_group
num__unemployment_youth_z,0.0,2,7,model5_income_group
num__unemployment_sa,0.033966146,2,7,model5_income_group
num__unemployment_sa_z,0.014316874,2,7,model5_income_group
num__unemployment_rate,0.023624098,2,7,model5_income_group
num__unemployment_rate_z,0.0070509273,2,7,model5_income_group
num__earnings_monthly,0.0,2,7,model5_income_group
num__political_stability_est,0.0,2,7,model5_income_group
num__political_stability_est_z,0.0,2,7,model5_income_group
num__voice_accountability_est,0.0,2,7,model5_income_group
num__voice_accountability_est_z,0.0,2,7,model5_income_group
num__government_effectiveness_est,0.023590704,2,7,model5_income_group
num__government_effectiveness_est_z,0.0,2,7,model5_income_group
num__rule_of_law_est,0.0,2,7,model5_income_group
num__rule_of_law_est_z,0.0,2,7,model5_income_group
num__fx_pct_30d_x_instability,0.016783867,2,7,model5_income_group
num__oil_brent_pct_30d_x_inflation,0.0038498342,2,7,model5_income_group
num__economic_stress_index,0.016319657,2,7,model5_income_group
num__economic_stress_index_z,0.01733339,2,7,model5_income_group
num__labour_conflict_index,0.0,2,7,model5_income_group
num__labour_conflict_index_z,0.06784292,2,7,model5_income_group
num__protest_mobilisation_index,0.0,2,7,model5_income_group
num__protest_mobilisation_index_z,0.032200765,2,7,model5_income_group
num__food_cpi_inflation,0.00529647,2,7,model5_income_group
num__food_cpi_inflation_z,0.035287876,2,7,model5_income_group
num__energy_cpi_inflation,0.017235722,2,7,model5_income_group
num__energy_cpi_inflation_z,0.03036399,2,7,model5_income_group
num__month_sin,0.0031854636,2,7,model5_income_group
num__month_cos,0.016573045,2,7,model5_income_group
num__fao_food_index_yoy,0.0326072,2,7,model5_income_group
num__fao_cereals_index_yoy,0.004048574,2,7,model5_income_group
num__fao_oils_index_yoy,0.010216732,2,7,model5_income_group
num__fao_food_index_yoy_above90,0.0,2,7,model5_income_group
num__fao_cereals_index_yoy_above90,0.0,2,7,model5_income_group
num__fao_cereals_index_yoy_lag1m,0.0,2,7,model5_income_group
num__fao_cereals_index_yoy_lag3m,0.047525864,2,7,model5_income_group
num__fao_cereals_index_yoy_lag6m,0.0077703726,2,7,model5_income_group
num__fao_food_index_yoy_lag1m,0.013635363,2,7,model5_income_group
num__fao_food_index_yoy_lag3m,0.03149327,2,7,model5_income_group
num__fao_cereals_yoy_x_instability,0.024164902,2,7,model5_income_group
num__fao_food_yoy_x_youth_unemp,0.020153986,2,7,model5_income_group
num__gta_harmful_events,0.0105714435,2,7,model5_income_group
num__gta_harmful_events_z,0.0040050335,2,7,model5_income_group
num__gta_liberalising_events,0.0,2,7,model5_income_group
num__gta_liberalising_events_z,0.0074059707,2,7,model5_income_group
num__gta_30d_count,0.011360816,2,7,model5_income_group
num__gta_30d_count_z,0.0143739525,2,7,model5_income_group
num__gta_90d_count,0.010503612,2,7,model5_income_group
num__gta_90d_count_z,0.0063061607,2,7,model5_income_group
num__acled_7d_lag,0.1039979,2,7,model5_income_group
num__acled_28d_lag,0.0921926,2,7,model5_income_group
num__riot_7d_lag,0.0,2,7,model5_income_group
num__riot_28d_lag,0.057459418,2,7,model5_income_group
num__violence_7d_lag,0.0,2,7,model5_income_group
num__violence_28d_lag,0.0,2,7,model5_income_group
num__protest_fat_7d_lag,0.0,2,7,model5_income_group
num__protest_fat_28d_lag,0.0,2,7,model5_income_group
num__fx_pct_7d,0.0,2,7,model5_income_group
num__fx_pct_30d,0.0,2,7,model5_income_group
num__fx_pct_90d,0.022771956,2,7,model5_income_group
num__fx_vol_7d,0.0,2,7,model5_income_group
num__fx_vol_30d,0.018087262,2,7,model5_income_group
num__oil_brent_pct_14d,0.0,2,7,model5_income_group
num__oil_brent_pct_30d,0.028346727,2,7,model5_income_group
num__yield_us10y,0.009602008,2,7,model5_income_group
num__fx_pct_30d_z,0.015365419,2,7,model5_income_group
num__fx_vol_30d_z,0.02593973,2,7,model5_income_group
num__oil_brent_pct_30d_z,0.01307904,2,7,model5_income_group
num__gdp_growth,0.015573369,2,7,model5_income_group
num__gdp_growth_z,0.0,2,7,model5_income_group
num__gdp_per_capita_growth,0.019888148,2,7,model5_income_group
num__gdp_per_capita_growth_z,0.0,2,7,model5_income_group
num__inflation_cpi_yoy,0.0,2,7,model5_income_group
num__inflation_cpi_yoy_z,0.0,2,7,model5_income_group
num__unemployment_total,0.04017627,2,7,model5_income_group
num__unemployment_total_z,0.0,2,7,model5_income_group
num__unemployment_youth,0.0,2,7,model5_income_group
num__unemployment_youth_z,0.0,2,7,model5_income_group
num__unemployment_sa,0.0,2,7,model5_income_group
num__unemployment_sa_z,0.04014242,2,7,model5_income_group
num__unemployment_rate,0.0,2,7,model5_income_group
num__unemployment_rate_z,0.032838844,2,7,model5_income_group
num__earnings_monthly,0.0,2,7,model5_income_group
num__earnings_monthly_z,0.0,2,7,model5_income_group
num__political_stability_est,0.0,2,7,model5_income_group
num__political_stability_est_z,0.0,2,7,model5_income_group
num__voice_accountability_est,0.023843559,2,7,model5_income_group
num__voice_accountability_est_z,0.0,2,7,model5_income_group
num__government_effectiveness_est,0.0,2,7,model5_income_group
num__government_effectiveness_est_z,0.0,2,7,model5_income_group
num__rule_of_law_est,0.011318679,2,7,model5_income_group
num__rule_of_law_est_z,0.0,2,7,model5_income_group
num__fx_pct_30d_x_instability,0.020938555,2,7,model5_income_group
num__oil_brent_pct_30d_x_inflation,0.018421488,2,7,model5_income_group
num__economic_stress_index,0.031814374,2,7,model5_income_group
num__economic_stress_index_z,0.02561017,2,7,model5_income_group
num__labour_conflict_index,0.010778578,2,7,model5_income_group
num__labour_conflict_index_z,0.035952467,2,7,model5_income_group
num__protest_mobilisation_index,0.012657307,2,7,model5_income_group
num__protest_mobilisation_index_z,0.031058902,2,7,model5_income_group
num__food_cpi_inflation,0.018804183,2,7,model5_income_group
num__food_cpi_inflation_z,0.0,2,7,model5_income_group
num__energy_cpi_inflation,0.014218685,2,7,model5_income_group
num__energy_cpi_inflation_z,0.017503094,2,7,model5_income_group
num__month_sin,0.019440932,2,7,model5_income_group
num__month_cos,0.0,2,7,model5_income_group
num__fao_food_index_yoy,0.0,2,7,model5_income_group
num__fao_cereals_index_yoy,0.016183402,2,7,model5_income_group
num__fao_oils_index_yoy,0.016155673,2,7,model5_income_group
num__fao_food_index_yoy_above90,0.0,2,7,model5_income_group
num__fao_cereals_index_yoy_above90,0.0,2,7,model5_income_group
num__fao_cereals_index_yoy_lag1m,0.01876126,2,7,model5_income_group
num__fao_cereals_index_yoy_lag3m,0.0,2,7,model5_income_group
num__fao_cereals_index_yoy_lag6m,0.0,2,7,model5_income_group
num__fao_food_index_yoy_lag1m,0.0,2,7,model5_income_group
num__fao_food_index_yoy_lag3m,0.021880446,2,7,model5_income_group
num__fao_cereals_yoy_x_instability,0.01269469,2,7,model5_income_group
num__fao_food_yoy_x_youth_unemp,0.028823221,2,7,model5_income_group
num__gta_harmful_events,0.0,2,7,model5_income_group
num__gta_harmful_events_z,0.027315428,2,7,model5_income_group
num__gta_liberalising_events,0.0,2,7,model5_income_group
num__gta_liberalising_events_z,0.022876611,2,7,model5_income_group
num__gta_30d_count,0.0,2,7,model5_income_group
num__gta_30d_count_z,0.0074871336,2,7,model5_income_group
num__gta_90d_count,0.0,2,7,model5_income_group
