country_iso3,date,food_cpi_inflation,energy_cpi_inflation
ESP,2024-04-01,4.732141343704099,5.021873853151848
ESP,2024-05-01,4.384573081235321,7.969103353573503
ESP,2024-06-01,4.208624373152037,6.130908666819357
ESP,2024-07-01,3.0872646155165606,2.718957681312628
ESP,2024-08-01,2.5314958687519873,-1.4765969203030305
ESP,2024-09-01,1.7726041323698372,-6.476639282692743
ESP,2024-10-01,1.9023757951520004,-3.6947107299024617
ESP,2024-11-01,1.7031314770206807,2.93055174306891
ESP,2024-12-01,1.777237594566694,5.819497932739992
ESP,2025-01-01,1.8201675586068777,8.072643387382694
ESP,2025-02-01,2.182976723280472,8.98484643082691
ESP,2025-03-01,2.4104964249581418,2.002485933265463
EST,2017-01-01,3.6856844818711654,6.712510214841938
EST,2017-02-01,4.135307075527428,9.526786903955076
EST,2017-03-01,3.980921441932317,7.029543044495878
EST,2017-04-01,4.48237175328241,6.8006495138905665
EST,2017-05-01,6.153046578875765,5.316819015086316
EST,2017-06-01,6.631031330494475,2.5672083182583183
EST,2017-07-01,5.299102520695009,4.860070692394269
EST,2017-08-01,6.383069751707593,5.889534702804133
EST,2017-09-01,5.822605963894478,6.24616694384883
EST,2017-10-01,7.921881275151987,3.0968247344768107
EST,2017-11-01,7.77896536488234,5.308646663029326
EST,2017-12-01,6.362661699757899,4.052005664521574
EST,2018-01-01,5.697814038806781,5.880571952724378
EST,2018-02-01,4.951056668534948,4.492114449569873
EST,2018-03-01,3.8794996658073178,6.131921944945962
EST,2018-04-01,3.370766122291058,5.788629453227689
EST,2018-05-01,2.873008914218911,7.60203709495153
EST,2018-06-01,2.9588812873413195,11.542944964539604
EST,2018-07-01,1.7438658068652968,13.200289587338032
EST,2018-08-01,1.8999849422802972,11.761382014405509
EST,2018-09-01,2.8773602275978583,11.181603070209878
EST,2018-10-01,2.765160278293455,13.969026109401362
EST,2018-11-01,1.6425984376600145,11.271586858877658
EST,2018-12-01,1.7448290138433853,9.010841419564098
EST,2019-01-01,1.7309293418934724,5.360572807807995
EST,2019-02-01,1.621611684575286,3.997826265277671
EST,2019-03-01,2.2112635923267066,3.751370235867002
EST,2019-04-01,3.5573250379604016,6.210737001124156
EST,2019-05-01,3.2826278619203064,6.6830343172804785
EST,2019-06-01,3.019990834155606,1.346383179107069
EST,2019-07-01,4.358451989242207,-0.5700342973281924
EST,2019-08-01,4.563235291418177,0.025853176896606378
EST,2019-09-01,3.827232559975191,-0.6221527313925557
EST,2019-10-01,2.2994469869804357,-1.586484438288871
EST,2019-11-01,2.938336789804996,-1.8069987410964883
EST,2019-12-01,2.9396831564843406,1.0690896050475684
EST,2020-01-01,2.77105114072953,0.6556539889635005
EST,2020-02-01,4.013578491495817,-0.5265766601505573
EST,2020-03-01,2.259648718914886,-3.5893169507651534
EST,2020-04-01,3.101180590446928,-9.015997397342801
EST,2020-05-01,2.514295145507006,-14.36974058484175
EST,2020-06-01,2.7422859664685273,-9.22117755761297
EST,2020-07-01,2.4401976033397332,-10.007860505308063
EST,2020-08-01,2.2994034682405573,-7.514890403805163
EST,2020-09-01,1.2760412753163974,-8.424607909989767
EST,2020-10-01,1.7695291393974966,-8.76228207368226
EST,2020-11-01,0.7135935159897855,-8.11304456011216
EST,2020-12-01,-0.19034663029484644,-7.069145712755032
EST,2021-01-01,0.1419263045009389,-2.5273028355213056
EST,2021-02-01,-0.7438616629490968,1.8263289067976585
EST,2021-03-01,0.5171864914159885,4.0241281816639995
EST,2021-04-01,0.41643187733653164,7.842557083610813
EST,2021-05-01,0.7403329550736526,14.213245955068876
EST,2021-06-01,0.32211247940530097,15.638485958485958
EST,2021-07-01,1.191035189520262,21.25686400157736
EST,2021-08-01,2.1559949478655582,17.68002701192073
EST,2021-09-01,3.266391310571648,28.59583396355203
EST,2021-10-01,2.7255330950055834,26.38928367357034
EST,2021-11-01,5.337754734185807,33.37094382816579
EST,2021-12-01,6.151590079530744,55.55248932068197
EST,2022-01-01,9.305617405687382,39.85557162135234
EST,2022-02-01,12.412135718609996,36.08010328371787
EST,2022-03-01,13.797873131553517,53.8420743806465
EST,2022-04-01,14.608284443954078,73.0113108260764
EST,2022-05-01,16.99592041545086,83.66008709280376
EST,2022-06-01,19.26606764094152,87.76676755228073
EST,2022-07-01,19.718244263949746,87.06382030766629
EST,2022-08-01,21.41889423177876,98.11904476295767
EST,2022-09-01,24.35613520526758,77.71875909469945
EST,2022-10-01,27.996347941567066,60.04504068859753
EST,2022-11-01,28.206250906952725,52.749563861290994
EST,2022-12-01,29.739504554468745,23.969337736917453
EST,2023-01-01,27.39841854163736,33.39074151548491
EST,2023-02-01,25.208368730427686,30.276968375547607
EST,2023-03-01,24.702084409673517,15.497730178953685
EST,2023-04-01,23.40172371129676,10.849787589262117
EST,2023-05-01,20.376895678037688,2.9181191844772636
EST,2023-06-01,19.46151898151345,-4.70462801552044
EST,2023-07-01,16.426972411524865,-10.039868273451235
EST,2023-08-01,12.943843418191836,-13.688236105105245
EST,2023-09-01,9.73835085250927,-9.845476880077953
EST,2023-10-01,6.683348519925647,1.9442214337715757
EST,2023-11-01,5.70127344862239,-1.7031120965643631
EST,2023-12-01,4.085878317460656,1.8139617172870048
EST,2024-01-01,5.0203422781828655,4.026349355777281
EST,2024-02-01,2.9617161769584843,2.0527723107839124
EST,2024-03-01,1.1205884075573103,3.258294466087297
EST,2024-04-01,1.2707866565572656,-5.010275361035643
EST,2024-05-01,2.1852686088565054,-4.315360863477091
EST,2024-06-01,0.8693185650552548,-3.4114668528539727
EST,2024-07-01,1.5914345875185587,-0.25548028893235264
EST,2024-08-01,2.8814287035500152,-2.910069211073396
EST,2024-09-01,4.536394717934744,-6.82886497419124
EST,2024-10-01,5.829143713314067,-5.942536862998027
EST,2024-11-01,5.393822314957575,-4.733057894040272
EST,2024-12-01,5.355947222090851,-2.8139115768071044
EST,2025-01-01,4.1860858532459355,-4.265034175133675
EST,2025-02-01,5.116375800217776,5.130778557569515
EST,2025-03-01,6.731452199482857,-1.5615051696997284
ETH,2017-01-01,5.438265088943961,13.572921319843424
ETH,2017-02-01,8.029235498051634,11.380564484985968
ETH,2017-03-01,11.174475502436042,12.736644325030122
ETH,2017-04-01,13.033956457614536,6.963516867575104
ETH,2017-05-01,10.211819117018583,5.065690336489093
ETH,2017-06-01,9.348272276196234,5.796357724018053
ETH,2017-07-01,11.577032020343037,7.738233195366417
ETH,2017-08-01,10.672730807032282,13.812914712515134
ETH,2017-09-01,10.835539629082058,18.765033074425762
ETH,2017-10-01,13.901757883459842,12.64776349349026
ETH,2017-11-01,15.767116326912124,22.43931006408504
ETH,2017-12-01,15.438891960079015,23.488164894551012
ETH,2018-01-01,15.644909333233636,22.219802436570003
ETH,2018-02-01,16.400904387053927,18.872298903958384
ETH,2018-03-01,13.650752932701348,20.835690656966065
ETH,2018-04-01,11.268240100724757,21.66278790109848
ETH,2018-05-01,11.85264368881558,25.53474643224305
ETH,2018-06-01,14.117023343466183,25.748494041397095
ETH,2018-07-01,13.462019928625967,21.37831520167721
ETH,2018-08-01,13.688473504739296,14.849512216369565
ETH,2018-09-01,10.661011129300203,11.697781773803628
ETH,2018-10-01,9.545631530020993,17.352404461976413
ETH,2018-11-01,9.32845905365669,3.2720789243766424
ETH,2018-12-01,11.429946681048309,6.111243044292736
ETH,2019-01-01,11.484331911564416,6.452669340623651
ETH,2019-02-01,10.749748470759602,8.075028115136295
ETH,2019-03-01,11.375267108173137,8.92144682428928
ETH,2019-04-01,14.47778987029842,7.88249899397242
ETH,2019-05-01,20.69385841649045,7.459412068416849
ETH,2019-06-01,19.794423953416086,6.2744008038102095
ETH,2019-07-01,20.017909212078333,6.924120776418885
ETH,2019-08-01,22.961001542925374,11.523996840183237
ETH,2019-09-01,23.312435314723512,12.341624499926418
ETH,2019-10-01,23.19267607667681,13.452689723696555
ETH,2019-11-01,24.526279744190326,20.227078551009605
ETH,2019-12-01,22.722507348437325,21.108400687270247
ETH,2020-01-01,22.008347971578512,22.64258852630656
ETH,2020-02-01,25.14727324011701,29.78326221842633
ETH,2020-03-01,26.88933973089702,24.733894084421326
ETH,2020-04-01,25.899391342844247,25.753630936424663
ETH,2020-05-01,20.30933357158242,22.14344661842793
ETH,2020-06-01,23.067468677088577,21.38719016890378
ETH,2020-07-01,25.001310001050058,21.44574149824836
ETH,2020-08-01,21.964977609725402,17.401962285116014
ETH,2020-09-01,21.22313452706368,18.124119882145774
ETH,2020-10-01,23.172609101390094,14.584275570234674
ETH,2020-11-01,22.125936339481655,15.162320198554013
ETH,2020-12-01,21.30829152553313,11.346236259981456
ETH,2021-01-01,23.16979916728745,11.454070030104567
ETH,2021-02-01,22.77200789634186,11.109859606214044
ETH,2021-03-01,22.266875159843913,15.6047257405441
ETH,2021-04-01,21.91780821917808,9.069353882631903
ETH,2021-05-01,23.930180180180184,9.5068330362448
ETH,2021-06-01,28.95021645021645,18.149466192170816
ETH,2021-07-01,31.987414787624544,14.419695193434933
ETH,2021-08-01,37.565036420395415,17.464953271028037
ETH,2021-09-01,41.9338159255429,20.03434459072697
ETH,2021-10-01,40.697078421322395,21.037296037296027
ETH,2021-11-01,38.90890375707667,18.465909090909083
ETH,2021-12-01,41.61879895561358,23.48613469156764
ETH,2022-01-01,39.89769820971867,23.013245033112597
ETH,2022-02-01,41.83168316831682,17.834394904458595
ETH,2022-03-01,43.47408829174664,14.752424706482902
ETH,2022-04-01,42.88389513108615,24.184782608695656
ETH,2022-05-01,43.93457519309405,20.510037981551797
ETH,2022-06-01,38.0612673101133,16.81726907630523
ETH,2022-07-01,35.558204211362735,22.592213114754102
ETH,2022-08-01,33.245083207261736,16.95673794132273
ETH,2022-09-01,31.00182149362478,16.49976156413926
ETH,2022-10-01,30.673952641165748,20.221473278767444
ETH,2022-11-01,34.160800296406094,27.434052757793758
ETH,2022-12-01,32.89085545722714,21.99816681943172
ETH,2023-01-01,33.60146252285192,20.278151637505616
ETH,2023-02-01,29.59860383944155,24.369369369369377
ETH,2023-03-01,32.842809364548486,26.467971530249113
ETH,2023-04-01,31.7824377457405,27.22100656455142
ETH,2023-05-01,28.440656565656553,32.32778027915353
ETH,2023-06-01,27.963525835866253,29.222174473571116
ETH,2023-07-01,,
ETH,2023-08-01,,
ETH,2023-09-01,,
ETH,2023-10-01,,
ETH,2023-11-01,,
ETH,2023-12-01,,
ETH,2024-01-01,,
ETH,2024-02-01,,
ETH,2024-03-01,,
ETH,2024-04-01,,
ETH,2024-05-01,,
ETH,2024-06-01,,
ETH,2024-07-01,,
ETH,2024-08-01,,
ETH,2024-09-01,,
ETH,2024-10-01,,
ETH,2024-11-01,,
ETH,2024-12-01,,
ETH,2025-01-01,,
ETH,2025-02-01,,
ETH,2025-03-01,,
FIN,2017-01-01,-2.3809523809523836,8.641453623494622
FIN,2017-02-01,-0.49395161290323175,10.834317620530442
FIN,2017-03-01,-1.6708605938600907,8.757032162190859
FIN,2017-04-01,-1.726734263628149,8.126053962900514
FIN,2017-05-01,-0.9751142712036698,5.099824143995035
FIN,2017-06-01,-1.0172939979654072,2.5137390596376985
FIN,2017-07-01,-1.518833535844466,3.9698128812157396
FIN,2017-08-01,-0.06114338122898966,5.444607946184554
FIN,2017-09-01,-0.4078303425774754,5.856652449807553
FIN,2017-10-01,-0.3458096013018608,2.7472527472527597
FIN,2017-11-01,-0.28225806451612767,5.615329439491745
FIN,2017-12-01,-0.07052186177716191,1.223671013039107
FIN,2018-01-01,1.5128125964803951,0.39867755737066357
FIN,2018-02-01,1.256205045081571,-0.871924045727579
FIN,2018-03-01,2.5488791073805084,-0.7515127854772596
FIN,2018-04-01,1.6957809786495082,1.0819768008577757
FIN,2018-05-01,2.3694737921838183,3.986220472440949
FIN,2018-06-01,2.3535457348407007,6.284125881068192
FIN,2018-07-01,2.0254986633765126,6.483046634185152
FIN,2018-08-01,1.7946364841439744,7.605661881977688
FIN,2018-09-01,2.794840294840295,6.8985849056603765
FIN,2018-10-01,2.612778117983261,9.784115666468596
FIN,2018-11-01,1.112009704811956,8.023673231784233
FIN,2018-12-01,1.1291460832745237,5.598493856520004
FIN,2019-01-01,2.0681265206812682,2.6537530266343756
FIN,2019-02-01,2.031015507753886,3.8995308835027442
FIN,2019-03-01,0.8983829107606311,6.74599272298162
FIN,2019-04-01,2.009040683073837,7.097396335583417
FIN,2019-05-01,0.5010020040080221,5.821107430194039
FIN,2019-06-01,1.084446229541114,3.409303194470392
FIN,2019-07-01,0.7255870200544079,2.8854234755812946
FIN,2019-08-01,1.702894921366327,0.9819360815192191
FIN,2019-09-01,0.2788566875809195,1.0112152969295796
FIN,2019-10-01,0.3680127312512438,-0.6945697275843377
FIN,2019-11-01,1.1297740451909677,-1.0508352793245912
FIN,2019-12-01,1.7645299571328765,3.828469550530178
FIN,2020-01-01,1.797775129121959,4.877818662137945
FIN,2020-02-01,1.333594822514228,2.614993885805661
FIN,2020-03-01,1.7708745548080884,-3.06771073238139
FIN,2020-04-01,1.043820777941895,-8.761030073833965
FIN,2020-05-01,2.3828514456630145,-11.672629695885506
FIN,2020-06-01,2.40389391079765,-8.300966489025384
FIN,2020-07-01,2.931465732866423,-6.22617534942822
FIN,2020-08-01,0.8962868117797562,-4.073020823777651
FIN,2020-09-01,1.9962260403217913,-5.178376410629781
FIN,2020-10-01,1.714398969378661,-5.2229993641566
FIN,2020-11-01,1.5126050420168013,-7.061813560860486
FIN,2020-12-01,0.18612852664576796,-5.847266154541342
FIN,2021-01-01,0.3610108303249149,-3.706369197553072
FIN,2021-02-01,-0.1548287207276955,0.3025025208543308
FIN,2021-03-01,0.4568873335277557,5.882911993917506
FIN,2021-04-01,0.8478705779163764,10.233889272673458
FIN,2021-05-01,0.4674262342974078,13.711392405063293
FIN,2021-06-01,-0.36860995246872363,9.988179669030739
FIN,2021-07-01,-0.009720062208384839,9.717382888114612
FIN,2021-08-01,0.4685669660289049,9.6586018934685
FIN,2021-09-01,0.5647517039922167,9.933774834437092
FIN,2021-10-01,1.003507404520665,15.420739888824997
FIN,2021-11-01,1.5485001947798782,20.16798515480027
FIN,2021-12-01,1.6622665493302158,15.91476291034748
FIN,2022-01-01,3.2082442154384605,23.850896860986538
FIN,2022-02-01,4.487303741035076,23.807347834033997
FIN,2022-03-01,5.119024579059417,33.65945606319003
FIN,2022-04-01,5.962504831851567,29.435989256938242
FIN,2022-05-01,9.043326548415243,32.14890016920471
FIN,2022-06-01,10.904488365300358,40.381515314347126
FIN,2022-07-01,12.394284047827364,34.55363443895554
FIN,2022-08-01,12.5048581422464,29.66774221679602
FIN,2022-09-01,14.513942680092939,31.59594901344507
FIN,2022-10-01,15.732613099257264,27.210827866810572
FIN,2022-11-01,16.064064448067516,33.712613784135236
FIN,2022-12-01,16.033471193613536,28.105332891685975
FIN,2023-01-01,15.42954031650341,21.1284604359961
FIN,2023-02-01,16.269362767832284,16.830294530154276
FIN,2023-03-01,16.192580318512384,3.552481364582638
FIN,2023-04-01,13.707250341997268,5.173606307926404
FIN,2023-05-01,11.084444444444452,0.0
FIN,2023-06-01,9.217803529101932,-6.7240829346092434
FIN,2023-07-01,8.15602836879432,-4.458139382416581
FIN,2023-08-01,6.805423611710859,-7.613154886004436
FIN,2023-09-01,4.641921028155926,-4.809925031513307
FIN,2023-10-01,3.975662610435071,-9.392950391644906
FIN,2023-11-01,2.958188729135669,-16.54510089958667
FIN,2023-12-01,2.3292440318302354,-11.31221719457014
FIN,2024-01-01,1.5831565203198839,-13.202142234400306
FIN,2024-02-01,-0.47068209014757834,-9.25001579579201
FIN,2024-03-01,-1.6558390112502042,-8.968871595330729
FIN,2024-04-01,-0.26467757459096575,-8.023148757069565
FIN,2024-05-01,-0.5841401936464763,-7.931801334321708
FIN,2024-06-01,-0.36974519733139477,-8.775049586211626
FIN,2024-07-01,-0.2558976409436142,-8.515748301653737
FIN,2024-08-01,-0.056602247917847404,-5.12484530829147
FIN,2024-09-01,0.4686489980607611,-10.4126010593811
FIN,2024-10-01,0.2004008016031955,-4.0847201210287505
FIN,2024-11-01,0.8667736757624445,-5.258557902403494
FIN,2024-12-01,0.5184285135682476,-4.70116618075801
FIN,2025-01-01,0.8515424164524443,-5.079638398622455
FIN,2025-02-01,1.5710163513946718,-7.10854278354105
FIN,2025-03-01,2.5618303391605535,-5.578114981833737
FJI,2017-01-01,7.089552238805963,-0.6493506493506551
FJI,2017-02-01,4.2592592592592515,-0.6493506493506551
FJI,2017-03-01,3.052728954671613,-0.6493506493506551
FJI,2017-04-01,-3.4812880765883403,4.464285714285721
FJI,2017-05-01,-4.81189851268592,4.464285714285721
FJI,2017-06-01,-5.9806508355320975,4.464285714285721
FJI,2017-07-01,-6.161971830985912,2.212389380530966
FJI,2017-08-01,-5.193661971830976,1.8743109151047488
FJI,2017-09-01,-4.203935599284437,1.8743109151047488
FJI,2017-10-01,-3.734061930783239,2.214839424141757
FJI,2017-11-01,-3.0414746543778737,2.214839424141757
FJI,2017-12-01,-2.752293577981646,2.214839424141757
FJI,2018-01-01,-6.010452961672463,2.941176470588247
FJI,2018-02-01,-2.042628774422728,2.941176470588247
FJI,2018-03-01,0.17953321364452268,2.941176470588247
FJI,2018-04-01,6.131650135256983,0.10683760683760646
FJI,2018-05-01,6.433823529411775,0.10683760683760646
FJI,2018-06-01,5.144995322731516,0.10683760683760646
FJI,2018-07-01,4.12757973733584,2.2727272727272707
FJI,2018-08-01,3.342618384401108,2.2727272727272707
FJI,2018-09-01,4.948646125116718,2.2727272727272707
FJI,2018-10-01,7.757805108798488,2.600216684723744
FJI,2018-11-01,7.22433460076044,2.600216684723744
FJI,2018-12-01,5.094339622641519,3.683640303358615
FJI,2019-01-01,7.877664504170534,0.4232804232804366
FJI,2019-02-01,10.42611060743428,0.4232804232804366
FJI,2019-03-01,7.706093189964158,0.4232804232804366
FJI,2019-04-01,1.954120645709434,0.32017075773744796
FJI,2019-05-01,4.663212435233155,0.32017075773744796
FJI,2019-06-01,7.295373665480409,0.32017075773744796
FJI,2019-07-01,3.2432432432432323,0.10582010582009804
FJI,2019-08-01,5.570530098831994,0.10582010582009804
FJI,2019-09-01,3.2918149466192093,0.10582010582009804
FJI,2019-10-01,1.2291483757682187,-1.4783526927138357
FJI,2019-11-01,2.92553191489362,-1.4783526927138357
FJI,2019-12-01,2.7827648114901127,-1.8808777429467072
FJI,2020-01-01,-1.3745704467354014,-1.1591148577450028
FJI,2020-02-01,-6.07553366174055,-0.5268703898840932
FJI,2020-03-01,-5.574043261231287,-0.5268703898840932
FJI,2020-04-01,-1.0000000000000009,0.31914893617019935
FJI,2020-05-01,-0.990099009900991,-0.8510638297872353
FJI,2020-06-01,-5.63847429519071,-1.7021276595744594
FJI,2020-07-01,0.523560209424101,-2.3255813953488302
FJI,2020-08-01,-3.1489361702127683,-2.5369978858350906
FJI,2020-09-01,-2.067183462532296,-2.114164904862581
FJI,2020-10-01,-1.7346053772766656,-0.5359056806002127
FJI,2020-11-01,-1.7226528854435874,-0.8574490889603381
FJI,2020-12-01,0.6113537117903967,-1.1714589989350488
FJI,2021-01-01,5.836236933797911,-0.4264392324093702
FJI,2021-02-01,12.937062937062915,-1.1652542372881491
FJI,2021-03-01,7.488986784140961,0.4237288135593209
FJI,2021-04-01,2.441077441077444,1.4846235418876086
FJI,2021-05-01,3.6666666666666625,2.896995708154515
FJI,2021-06-01,8.347978910369068,3.354978354978355
FJI,2021-07-01,5.381944444444442,3.0303030303030276
FJI,2021-08-01,7.11775043936731,4.229934924078083
FJI,2021-09-01,8.267370272647302,4.535637149028071
FJI,2021-10-01,5.295675198587824,4.849137931034475
FJI,2021-11-01,4.469763365468893,5.837837837837845
FJI,2021-12-01,7.118055555555558,7.219827586206895
FJI,2022-01-01,5.185185185185182,5.995717344753748
FJI,2022-02-01,3.250773993808065,5.359056806002149
FJI,2022-03-01,8.032786885245912,4.852320675105504
FJI,2022-04-01,7.148726376335257,4.075235109717856
FJI,2022-05-01,3.6173633440514497,5.8394160583941535
FJI,2022-06-01,3.3252230332522448,5.8638743455497355
FJI,2022-07-01,4.695222405271826,5.987394957983194
FJI,2022-08-01,6.89089417555373,6.451612903225801
FJI,2022-09-01,6.011372867587328,3.7190082644628086
FJI,2022-10-01,9.052808046940486,2.877697841726623
FJI,2022-11-01,9.563758389261734,1.7364657814095796
FJI,2022-12-01,7.131280388978922,0.3015075376884502
FJI,2023-01-01,6.964006259780908,0.60606060606061
FJI,2023-02-01,3.2233883058470525,0.3051881993896277
FJI,2023-03-01,5.31107738998482,0.6036217303822866
FJI,2023-04-01,4.83128834355826,-0.10040160642569296
FJI,2023-05-01,8.145849495733115,-3.8423645320197153
FJI,2023-06-01,9.02668759811618,-3.5608308605341144
FJI,2023-07-01,8.025177025963814,-4.558969276511404
FJI,2023-08-01,6.98388334612432,-2.7370478983382185
FJI,2023-09-01,8.352490421455938,0.19920318725097363
FJI,2023-10-01,8.608762490392019,2.3976023976024052
FJI,2023-11-01,12.021439509954067,3.714859437751006
FJI,2023-12-01,9.001512859304084,3.4068136272545235
FJI,2024-01-01,3.3650329188003036,2.9116465863453955
FJI,2024-02-01,,
FJI,2024-03-01,,
FJI,2024-04-01,,
FJI,2024-05-01,,
FJI,2024-06-01,,
FJI,2024-07-01,,
FJI,2024-08-01,,
FJI,2024-09-01,,
FJI,2024-10-01,,
FJI,2024-11-01,,
FJI,2024-12-01,,
FJI,2025-01-01,,
FJI,2025-02-01,,
FJI,2025-03-01,,
FRA,2017-01-01,1.3719206889645452,9.839366856273912
FRA,2017-02-01,1.6930474854738753,10.958427456897525
FRA,2017-03-01,0.8171400099651338,9.584543958878843
FRA,2017-04-01,0.7675438596491224,9.017302235383639
FRA,2017-05-01,0.40402049664958195,5.166749342913524
FRA,2017-06-01,0.8239031169346767,1.8511654463045701
FRA,2017-07-01,0.7435312778824255,1.885411158722805
FRA,2017-08-01,0.63341250989708,4.641569891724151
FRA,2017-09-01,1.1247138449288263,4.830045526320048
FRA,2017-10-01,1.663346613545813,4.5795269707543
FRA,2017-11-01,1.5809883663120194,5.2560409189229995
FRA,2017-12-01,1.439491710513252,4.832829530099847
FRA,2018-01-01,1.2644472982317412,5.07993051096951
FRA,2018-02-01,0.8373559255245633,5.06067256272551
FRA,2018-03-01,1.5716121379855785,4.78261452531088
FRA,2018-04-01,1.7014541497675228,5.9983313699567775
FRA,2018-05-01,1.894199627048776,9.68488253170332
FRA,2018-06-01,2.0084670670473592,11.853014883332857
FRA,2018-07-01,2.066522338122412,13.813437688211838
FRA,2018-08-01,2.291502753737218,12.57324235627808
FRA,2018-09-01,3.0118110236220463,12.475410156631916
FRA,2018-10-01,2.3415303223278228,13.374446335328294
FRA,2018-11-01,1.9968676585747858,10.879424087714451
FRA,2018-12-01,2.613035819142673,7.8535069993821205
FRA,2019-01-01,2.8582577309530732,1.9176156997182003
FRA,2019-02-01,3.0871434153966426,3.2134485882722386
FRA,2019-03-01,2.403659011288428,5.0100861642687455
FRA,2019-04-01,2.412216710436721,4.697160454689553
FRA,2019-05-01,2.16721248314391,3.341460617928438
FRA,2019-06-01,2.4901071325161617,2.291786618371505
FRA,2019-07-01,2.979174701118392,0.7231248118690692
FRA,2019-08-01,3.2112296894529324,0.6725298826625759
FRA,2019-09-01,1.9969424804127778,0.0452895401155784
FRA,2019-10-01,1.6848554470610733,-1.6636167453495054
FRA,2019-11-01,2.0633397312859847,-0.6573407204598869
FRA,2019-12-01,2.0600858369098862,2.429912957159708
FRA,2020-01-01,1.925265553869493,4.177378464520554
FRA,2020-02-01,1.7721758908263885,0.93688761922186
FRA,2020-03-01,2.005131616459188,-3.9207511269602646
FRA,2020-04-01,4.121948903029726,-8.358962513485057
FRA,2020-05-01,3.931366079004439,-10.748239519907388
FRA,2020-06-01,2.82512477634429,-9.12303717948607
FRA,2020-07-01,1.114127890646932,-7.2749989326841735
FRA,2020-08-01,0.8290638099673897,-6.960535614849494
FRA,2020-09-01,0.8805620608899334,-7.831196014934427
FRA,2020-10-01,1.6098663151948855,-7.621395787668462
FRA,2020-11-01,2.172073342736258,-7.544758472657442
FRA,2020-12-01,1.1213905242500655,-6.792221995980929
FRA,2021-01-01,1.0235414534288667,-5.68564561103182
FRA,2021-02-01,0.8566905670919001,-1.5576747460805396
FRA,2021-03-01,0.9688839202533828,4.566867359640225
FRA,2021-04-01,-0.529052266715313,8.477400364584842
FRA,2021-05-01,-0.4898403483309055,11.318952747990906
FRA,2021-06-01,-0.2930671306896171,10.801582107389795
FRA,2021-07-01,0.9166666666666545,12.128361902990026
FRA,2021-08-01,1.3950480413895017,12.527794272740733
FRA,2021-09-01,1.0864518525397049,14.786645147666588
FRA,2021-10-01,0.6763643102010386,19.96524104152737
FRA,2021-11-01,0.4049328179642986,21.61090481698096
FRA,2021-12-01,1.4139173828666474,19.105145125178492
FRA,2022-01-01,1.6947591415676477,20.323645779313804
FRA,2022-02-01,2.317422214015319,21.756929962150306
FRA,2022-03-01,3.22015131943163,29.481058312172472
FRA,2022-04-01,4.181568088033005,26.815114956482834
FRA,2022-05-01,4.603463992707391,28.56930135918967
FRA,2022-06-01,6.28272251308899,33.468758827910314
FRA,2022-07-01,7.239196256537306,28.666505770474892
FRA,2022-08-01,8.382687927107057,23.10896846317818
FRA,2022-09-01,10.60995774389124,18.594717563771958
FRA,2022-10-01,12.865819988956373,19.830780061115473
FRA,2022-11-01,12.978918423464725,18.846122153829327
FRA,2022-12-01,12.866776016037917,15.21528663997751
FRA,2023-01-01,14.156326419708364,16.28373261802414
FRA,2023-02-01,15.782349756361679,13.953561071502051
FRA,2023-03-01,16.903548761955832,5.247838965727891
FRA,2023-04-01,15.72044714373735,7.145268786507986
FRA,2023-05-01,14.945533769063179,2.1572899945054402
FRA,2023-06-01,14.268429694926986,-2.658577602296641
FRA,2023-07-01,13.175906913073243,-3.118800467370675
FRA,2023-08-01,11.601513240857496,6.955850923933293
FRA,2023-09-01,9.949339755834231,11.68041173574288
FRA,2023-10-01,7.982713633398575,4.961196088141762
FRA,2023-11-01,7.8857699172480755,2.9409020338657887
FRA,2023-12-01,7.4196673663813995,5.559835756703357
FRA,2024-01-01,5.744208187876865,1.9814978127711491
FRA,2024-02-01,3.5071311667056237,4.336373066779298
FRA,2024-03-01,1.5598715399908203,3.21436518178988
FRA,2024-04-01,1.1257321061839187,3.6856209225676784
FRA,2024-05-01,1.228203184230492,5.4301443108159875
FRA,2024-06-01,0.7941309937982144,4.560414471720531
FRA,2024-07-01,0.5065013607499225,8.0968086307875
FRA,2024-08-01,0.4745762711864332,0.42207722426541583
FRA,2024-09-01,0.42299267316263656,-3.209830458447982
FRA,2024-10-01,0.6569508419542514,-1.8858540069645158
FRA,2024-11-01,0.15791848398256647,-0.6862413086801689
FRA,2024-12-01,-0.022547914317927464,1.1622357687363971
FRA,2025-01-01,0.10504201680672232,2.593564726655595
FRA,2025-02-01,0.3538890143814477,-5.574364709529522
FRA,2025-03-01,0.6550218340611424,-6.209921461308731
GAB,2017-01-01,-0.5514978872922516,17.30912488254457
GAB,2017-02-01,0.2753921867501674,10.792315959208686
GAB,2017-03-01,-0.13896833137867493,10.798828852883592
GAB,2017-04-01,0.09355351643018928,12.252858247495691
GAB,2017-05-01,1.0444062785579966,12.262510297647378
GAB,2017-06-01,1.1134405932402114,12.262583033876684
GAB,2017-07-01,1.719547841966973,11.523255122965192
GAB,2017-08-01,-0.8864896299801028,13.089030291667836
GAB,2017-09-01,-2.3358145407750497,13.000084702233261
GAB,2017-10-01,-3.7916716897536062,2.788184591727938
GAB,2017-11-01,-2.897337347995954,2.6226349330702003
GAB,2017-12-01,-2.235809512040643,2.5162732572193702
GAB,2018-01-01,-1.046697039700839,2.052048714849719
GAB,2018-02-01,0.5755395683453068,2.3861171366595046
